accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
1.201,-9.358,-9.866,0.172,-0.312,0.0,0.0,0.38,-0.705,0.0,0.0,0.0
0.516,-9.331,-9.627,0.0,0.356,0.0,0.0,0.274,-0.693,0.0,0.0,0.0
0.533,-9.633,-8.578,0.0,0.198,0.0,0.0,0.244,-0.773,0.0,0.0,0.0
0.0,-9.339,-9.52,0.0,0.0,0.0,0.0,0.286,-0.748,0.0,0.0,0.0
0.0,-9.349,-8.819,0.0,-0.329,0.145,0.0,0.177,-0.794,0.0,0.0,0.0
-0.176,-10.55,-7.703,0.507,-0.572,0.939,0.244,-0.192,-1.511,0.0,0.2,0.0
1.688,-11.468,-8.472,0.622,-0.173,1.65,-1.288,-2.547,0.966,0.0,0.794,-0.229
0.559,-10.142,-7.761,0.352,2.918,0.798,-0.291,-0.802,2.424,0.361,1.324,-0.298
0.885,-8.429,-7.475,1.132,3.061,0.975,2.647,2.723,0.0,0.0,2.575,0.35
2.647,-7.773,-8.302,2.824,3.363,-0.256,-1.29,2.765,0.229,-0.509,4.362,1.732
0.335,-8.345,-11.421,2.433,1.727,-2.317,0.716,-1.394,3.655,-0.466,3.493,1.282
-0.558,-13.024,-10.722,0.0,1.631,-3.585,5.568,1.877,-7.874,-0.81,-1.463,0.172
-3.886,-12.599,-10.013,-1.551,1.89,-3.136,0.381,0.779,1.067,-0.451,0.465,0.253
-4.925,-8.977,-8.281,-2.077,0.479,-0.634,2.419,0.884,-3.057,-0.652,0.0,0.0
1.592,-8.899,-11.902,-0.192,1.804,-0.271,2.617,1.076,-2.259,0.0,-0.254,-0.238
0.991,-11.133,-10.236,-0.708,1.065,-1.044,-0.435,0.168,0.162,-0.101,0.104,0.236
-2.004,-8.647,-7.255,-0.672,-1.418,-0.332,-1.134,0.141,0.814,-0.105,-0.426,-0.167
1.482,-11.102,-9.043,0.919,-0.704,0.438,0.301,0.59,-0.768,0.0,-0.2,-0.159
1.103,-8.696,-8.675,-0.225,-0.273,0.0,0.2,0.242,0.0,-0.173,0.0,0.0
1.004,-9.579,-9.345,0.342,-0.139,0.195,-0.823,0.0,-0.129,0.0,0.0,0.0
0.755,-9.353,-8.88,0.0,-0.15,0.0,-0.34,0.0,0.152,0.0,0.0,0.0
0.0,-9.359,-9.236,0.0,0.0,0.0,-0.456,0.0,-0.396,0.0,-0.269,0.0
-0.301,-10.008,-8.703,0.0,-0.149,0.0,-0.604,-0.477,-1.113,0.381,0.0,-0.487
-1.043,-8.654,-8.415,0.0,0.0,0.161,-1.237,-3.29,-1.306,0.931,0.365,-1.597
-0.758,-9.564,-8.082,0.0,0.203,0.0,2.582,1.243,0.932,0.706,0.194,-1.465
-0.983,-9.018,-8.171,-0.188,0.0,0.0,-0.382,7.034,0.664,-0.297,-0.347,0.0
-0.745,-8.605,-8.038,0.0,-0.107,-0.349,-2.217,4.179,1.47,-0.874,-0.507,1.707
-1.756,-10.324,-7.766,0.0,0.22,-0.268,0.528,3.001,3.528,0.205,1.583,-0.358
-1.573,-9.702,-7.589,0.0,0.517,-0.118,0.615,0.471,0.482,-0.444,0.713,0.0
-3.013,-10.54,-7.504,0.494,-2.214,-0.11,0.587,0.0,0.0,-0.167,0.456,0.161
-4.592,-10.154,-8.708,0.576,-2.928,0.355,1.444,0.211,0.0,-0.117,0.386,0.189
-1.937,-10.332,-9.641,0.517,-1.314,2.436,0.963,0.0,-0.492,0.0,0.256,0.0
0.158,-11.213,-9.499,0.389,1.24,2.618,0.909,-0.405,-0.391,0.468,0.312,-0.77
0.181,-9.629,-9.435,0.0,1.204,1.857,2.443,-5.359,0.608,1.353,1.162,-1.513
2.156,-10.27,-8.627,0.0,-0.371,0.33,-2.731,-9.846,-2.12,1.896,2.164,-1.918
-1.486,-5.38,-9.444,-0.94,-1.169,-1.681,5.609,3.064,3.4,2.01,-4.232,-1.729
0.254,-10.933,-6.386,-0.792,-2.469,-1.868,-1.43,5.181,3.417,2.424,-2.293,1.095
-1.914,-11.548,-7.572,-1.181,-2.747,-3.211,0.588,3.484,-0.152,2.654,-3.04,2.881
-4.76,-10.936,-6.379,-0.55,-2.257,-1.747,0.562,0.342,-1.452,1.947,-4.369,3.338
-0.631,-9.262,-8.457,0.0,0.108,0.0,0.0,0.0,0.322,0.0,0.0,0.0
-0.957,-9.227,-8.118,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0
-0.776,-9.328,-8.344,0.0,0.0,0.0,0.124,0.0,0.191,0.0,0.0,0.0
-1.105,-9.318,-8.192,0.0,0.111,0.0,0.0,0.0,0.176,0.0,0.0,0.0
-0.774,-9.236,-8.066,0.0,0.0,0.0,0.302,0.0,0.0,0.0,0.123,0.0
-0.633,-9.261,-8.402,0.0,-0.131,0.0,0.226,0.0,0.294,0.0,0.276,0.0
-0.751,-9.173,-8.381,0.0,0.0,0.0,0.204,0.0,0.13,0.0,0.103,0.0
-0.782,-9.12,-8.505,0.0,0.0,0.0,0.315,0.0,0.251,0.0,0.0,0.0
-0.206,-9.093,-8.402,0.0,-0.471,0.0,0.313,0.0,0.247,0.0,0.0,0.0
0.825,-8.966,-8.353,-0.151,-0.465,-0.133,0.569,0.142,0.286,0.0,0.113,0.0
-0.695,-9.899,-8.934,-0.157,0.0,-0.476,0.0,-0.124,0.512,0.0,0.291,0.219
-1.2,-10.64,-9.055,0.141,-0.378,-0.354,0.0,0.0,-0.104,0.0,0.138,0.16
-1.463,-9.069,-10.113,0.0,-0.32,-0.214,0.424,0.0,-0.412,0.26,0.137,0.117
-2.166,-8.763,-8.925,-0.209,-0.55,0.1,0.0,0.0,0.0,0.525,0.0,0.0
-1.157,-10.409,-8.318,0.28,-0.682,0.243,-1.267,-0.866,-0.521,1.126,-0.287,-0.785
-2.025,-9.446,-8.746,0.0,-0.996,0.0,1.764,-7.024,-1.348,1.723,0.666,-1.247
-3.653,-10.779,-5.749,-0.287,-2.71,-0.503,-0.975,-1.098,1.646,2.055,-0.788,-1.175
-5.074,-11.442,-7.923,1.489,-2.48,0.826,3.173,6.032,-5.726,0.659,-4.369,-1.066
-1.303,-13.066,-9.886,1.831,0.952,3.872,1.432,4.724,-0.908,-0.176,-1.378,1.236
2.67,-11.625,-10.675,0.604,2.848,4.357,0.443,2.025,-0.29,-1.638,-2.166,2.199
1.456,-7.219,-8.153,-1.481,0.0,0.843,3.053,-1.611,-1.186,-1.986,-1.558,3.057
2.592,-7.57,-7.126,-1.041,-1.148,-0.283,9.011,-5.302,5.597,-1.233,0.0,2.121
2.671,-12.661,-7.353,0.403,0.731,-2.849,-20.318,-7.153,-5.601,-0.703,-0.82,-0.216
-2.132,-12.483,-9.546,0.897,2.498,-4.373,-5.481,3.639,0.261,0.0,-0.117,-1.209
-1.831,-16.07,-8.812,0.893,2.396,-3.625,-1.203,-0.678,0.506,0.15,1.097,-0.384
-2.391,-11.042,-6.357,-1.285,0.527,-1.098,-0.186,0.0,-0.636,-0.145,-0.626,-0.147
-2.961,-9.914,-5.669,-0.104,3.558,-0.534,-0.379,0.466,-0.987,0.0,0.0,0.0
-1.041,-9.193,-9.108,-0.381,-0.112,0.0,0.123,0.371,-0.807,0.0,0.0,0.0
-0.596,-9.428,-10.176,0.0,0.0,0.0,0.0,0.239,-0.691,0.0,-0.126,-0.115
0.346,-9.354,-7.911,-0.156,0.213,0.0,0.285,0.367,-0.792,0.0,0.0,0.0
-0.173,-9.507,-9.191,0.0,0.0,-0.129,0.0,0.292,-0.795,0.0,0.0,0.0
-0.868,-9.17,-9.581,0.0,0.0,0.135,0.336,0.338,-0.667,0.0,0.0,0.0
0.177,-9.61,-8.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.404,-0.209
-0.811,-9.258,-9.123,-0.104,0.41,0.0,0.432,0.417,-0.905,0.0,-0.336,-0.235
-0.894,-8.101,-9.732,0.0,-0.115,0.248,0.884,0.385,-1.385,-0.125,-0.4,-0.12
0.0,-10.095,-10.189,0.0,0.0,0.0,1.144,-0.122,-0.723,0.0,0.0,0.0
-1.066,-10.376,-7.322,-0.225,0.351,-0.213,0.7,0.52,-1.365,0.29,0.42,0.0
-0.963,-8.034,-10.457,0.0,0.884,0.18,0.3,0.497,-1.274,0.407,0.665,0.0
-0.54,-10.284,-9.047,0.0,1.533,0.0,0.43,0.0,-0.354,0.628,1.289,-0.159
-0.444,-12.755,-8.761,0.532,2.351,0.497,1.032,-0.226,-0.663,0.72,1.503,-0.141
0.0,-11.351,-8.646,0.986,3.814,1.437,0.619,-0.318,-2.089,0.301,1.783,0.236
1.269,-11.019,-7.592,1.714,3.959,1.595,5.131,2.273,-7.938,-1.404,4.362,0.702
1.647,-8.763,-9.408,2.651,3.397,0.306,-7.654,0.377,0.708,-1.853,4.362,0.784
1.199,-7.889,-10.206,2.738,3.38,-1.03,-5.269,1.079,1.577,-1.843,3.801,0.419
0.213,-9.702,-11.961,2.935,4.266,-2.61,-2.073,2.048,0.668,-1.315,3.051,1.707
-1.45,-11.223,-13.378,2.283,4.375,-3.551,-0.59,-1.653,1.864,-0.911,3.487,2.489
-2.475,-12.461,-13.021,1.351,4.375,-3.305,-2.596,-0.152,-1.622,-0.231,-1.506,0.273
