accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1
-32.427,10.518,28.342,30.738,-11.922,6.35
-14.004,-9.786,-30.973,-4.291,-1.778,0.672
2.38,-20.015,-15.449,4.44,-0.608,-2.819
-18.467,-14.417,-30.973,4.44,-0.51,-4.373
-8.224,-2.883,-20.208,4.123,0.469,0.845
1.465,-2.371,-14.089,0.631,-0.275,-1.198
-5.491,-7.443,-2.798,-2.292,-0.664,-1.9
-1.859,-7.578,-3.302,-1.162,0.513,-0.791
-1.809,-8.899,-5.144,-1.661,0.691,-0.51
-1.788,-10.092,-7.261,-0.918,1.242,0.0
-0.879,-10.127,-10.644,0.0,0.0,0.0
-0.872,-10.174,-10.646,0.0,0.0,0.0
-0.956,-10.226,-10.548,0.0,0.0,0.0
-0.994,-10.18,-10.548,0.0,0.0,0.0
-0.748,-10.115,-10.715,0.0,0.0,0.0
-0.838,-10.119,-10.597,0.0,0.0,0.0
-0.873,-10.516,-10.351,0.0,0.0,0.0
0.0,-12.226,-7.404,0.0,0.273,0.177
-1.805,-13.602,-5.276,-0.828,-0.22,0.387
-2.406,-16.712,0.0,2.145,-0.19,0.561
-1.625,-10.547,-8.612,2.48,-0.819,1.248
-3.754,-4.245,-10.11,0.19,0.769,-0.704
-6.334,2.707,-16.064,0.555,0.915,0.578
-11.44,8.929,-30.973,-0.869,-0.144,2.349
2.825,-20.015,-30.973,-4.291,-0.975,1.874
-4.689,-20.015,8.252,-3.927,-2.794,1.932
6.035,-20.015,-0.935,4.44,0.284,-1.694
-21.224,19.21,-30.973,4.44,0.681,-0.27
-19.484,-20.015,-30.973,-4.291,-4.354,-0.464
18.001,-20.015,8.252,4.407,0.459,1.476
-5.943,-20.015,-30.973,4.44,-1.9,-4.373
-16.067,-8.607,-30.973,4.068,1.067,-1.816
-2.652,-0.298,-16.629,1.55,-0.449,-0.29
-2.835,-5.973,-6.095,-3.334,-1.256,-1.81
-5.309,-7.739,-5.251,-1.842,1.76,-0.501
-0.977,-10.149,-10.815,0.0,0.0,0.0
-1.096,-10.049,-10.797,0.0,0.0,0.0
-1.048,-10.192,-10.824,0.0,0.0,0.0
-0.981,-10.161,-10.732,0.0,0.0,0.0
-1.05,-10.17,-10.754,0.0,0.0,0.0
