accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
18.844,-19.298,-17.886,-2.21,3.939,-4.373,-0.341,-9.057,-11.76,0.152,-0.235,-0.142
8.365,-19.298,-19.352,-1.501,4.375,-4.373,-0.703,-9.785,-11.092,-0.213,0.561,0.0
-0.983,-9.651,-9.322,0.0,-0.126,0.0,0.543,-9.395,-12.274,0.0,0.0,0.0
-0.628,-9.461,-9.056,0.0,0.0,0.0,0.647,-9.353,-12.343,0.0,0.0,0.0
-0.844,-9.317,-9.319,0.0,0.101,0.0,0.559,-9.379,-12.268,0.0,0.0,0.0
-1.084,-9.419,-9.113,0.0,0.136,0.0,0.578,-9.377,-12.19,0.0,0.0,0.0
-1.193,-9.438,-9.246,0.0,0.0,0.0,0.494,-9.359,-12.268,0.0,0.0,0.0
-1.088,-9.488,-9.29,0.0,0.0,0.0,0.332,-9.389,-12.272,0.109,0.148,0.0
-1.361,-9.451,-9.262,0.0,0.0,0.0,0.478,-9.573,-12.303,0.304,0.11,-0.216
-1.85,-9.856,-8.645,0.146,-0.143,0.305,-0.788,-10.809,-13.217,0.962,0.105,-1.071
-2.359,-9.838,-7.984,0.194,0.287,0.637,-4.41,-19.369,-15.696,2.352,1.013,-1.59
-1.286,-9.147,-8.907,0.199,1.178,0.929,2.964,-1.828,-13.495,0.632,-2.614,-1.167
-1.397,-7.569,-9.68,-0.222,0.582,-0.177,-3.052,0.0,-13.968,-1.608,-0.569,2.422
-5.889,-6.703,-9.073,-0.715,3.183,-0.523,-2.054,-11.6,-9.166,-2.749,-0.206,4.167
-19.391,-17.18,-14.164,-0.796,4.375,0.669,18.797,-16.6,-10.144,-0.499,-3.179,1.416
-20.381,-19.298,-20.553,-4.294,1.047,4.357,-10.378,-7.913,-9.116,0.314,-1.946,-1.371
-15.736,-19.298,-24.862,-4.294,-3.036,4.357,-0.809,-6.615,-12.85,0.388,1.36,-0.441
0.17,-19.298,-22.846,-1.744,-4.355,4.357,-1.289,-8.522,-11.896,-0.154,0.749,-0.528
18.844,-19.298,-21.206,2.237,-4.355,4.357,-2.003,-9.91,-12.443,0.232,0.0,0.0
8.722,-19.298,-12.639,1.195,1.198,-4.373,-1.15,-9.302,-13.03,0.258,-0.411,0.0
-3.461,-19.298,-30.895,0.14,-0.914,-4.373,-1.323,-9.512,-11.91,0.226,-0.331,0.0
-20.381,-19.298,-30.895,-4.294,-3.476,-4.373,-1.607,-9.257,-12.06,0.0,-0.35,0.0
