accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
-5.597,-9.433,-5.123,3.945,-0.653,0.337,4.183,-2.558,2.465,0.946,1.201,1.457
-7.805,-5.331,-4.693,2.68,-1.656,-0.363,2.59,-1.26,-0.178,1.481,1.798,0.371
-4.455,-4.19,-4.446,2.989,-1.784,-0.682,1.375,-0.759,-0.904,1.547,1.806,-0.247
-3.924,-2.385,-5.719,3.367,-1.564,-0.922,0.906,-0.27,-1.136,1.182,1.306,-0.65
-4.037,-0.913,-6.848,3.367,-1.203,-1.382,1.137,-0.17,-0.895,0.744,0.834,-1.024
-5.646,-1.239,-6.005,3.622,-1.382,-1.351,1.456,-0.486,-0.682,0.442,1.173,-1.385
-6.471,0.0,-12.082,4.436,1.079,-1.371,-0.104,-0.464,0.222,0.257,2.067,-1.303
-8.54,-0.775,-13.109,4.436,0.0,0.0,-2.358,0.949,1.3,0.153,1.292,-1.059
-1.48,-4.075,-17.258,4.436,-2.689,1.211,-2.232,1.383,-1.095,-0.402,-0.128,-0.688
-4.674,-6.729,-15.105,4.436,-3.304,-1.176,1.004,-3.9,4.571,-0.958,1.464,0.533
-7.311,-15.821,-22.458,4.436,-0.668,-2.268,-4.267,-7.412,4.491,-0.782,-0.928,0.267
-10.553,-18.937,-30.895,4.436,-0.211,-1.163,0.0,0.159,0.325,-0.369,0.436,0.148
-6.821,-12.359,-20.017,0.537,-2.959,-0.793,0.136,-0.134,0.92,-0.231,-0.206,0.0
-13.8,-9.066,-10.826,0.678,-2.429,-0.17,-0.678,-0.411,1.928,0.0,-0.173,-0.175
-7.692,-9.855,-12.614,0.59,-1.143,0.534,-0.377,-0.329,0.605,0.312,0.0,-0.358
-5.876,-14.261,-20.454,-1.762,-0.254,0.765,-0.549,-1.829,2.205,0.831,-0.115,-0.509
-9.022,-17.414,-21.288,-4.192,1.344,-0.341,-0.717,-3.409,1.6,1.448,-1.332,-0.857
-2.004,-9.195,-8.319,0.0,-0.286,0.0,-0.147,0.211,-0.499,0.0,0.0,0.0
-2.078,-9.137,-8.376,0.0,0.0,0.0,-0.201,0.134,-0.421,0.0,0.0,0.0
-2.119,-9.181,-8.248,0.0,0.0,0.0,-0.215,0.223,-0.474,0.0,0.0,0.0
-2.3,-9.044,-8.276,0.0,0.0,0.0,0.0,0.247,-0.525,0.0,0.0,0.0
-3.545,-9.181,-8.104,0.0,-0.724,0.0,-0.106,0.0,-0.244,0.0,0.164,0.0
-4.045,-9.792,-7.185,-1.338,-3.01,0.618,-0.165,0.0,-0.498,0.0,0.0,0.0
-1.987,-16.625,-3.607,-1.349,-0.118,0.15,-0.235,0.0,-0.415,0.0,0.23,0.142
-4.61,-19.298,-3.312,3.403,1.736,3.377,-0.404,-1.055,0.0,0.0,0.895,0.198
-5.668,-18.414,-7.336,4.436,0.0,3.194,-4.155,-1.434,3.341,0.241,1.919,0.586
-7.994,-12.389,-6.958,4.245,-0.919,2.251,1.064,-0.768,2.027,0.0,-0.493,1.181
-5.898,-7.798,-8.268,4.436,-1.42,1.413,0.764,-0.793,3.702,0.531,3.476,2.201
-5.321,-3.651,-9.173,3.705,-1.687,0.255,2.895,-1.963,3.48,1.154,1.683,1.163
-6.005,-3.627,-6.212,3.039,-2.033,-0.836,2.86,-1.466,0.0,1.749,2.152,0.122
-5.768,-2.288,-9.232,4.132,-1.149,-0.965,2.197,-0.77,-1.554,1.666,2.378,-0.24
-7.194,-1.889,-10.087,4.436,-1.52,-0.831,0.0,-0.295,-0.473,1.253,1.352,-0.614
-6.01,-2.62,-10.578,4.436,-0.813,-0.741,1.996,0.672,-1.009,0.644,-0.919,-1.319
-2.509,-7.418,-13.338,4.436,1.04,0.0,2.02,0.359,-0.914,0.0,0.361,-1.298
-4.014,-12.17,-16.853,4.436,-1.397,0.0,0.171,-0.346,0.737,-0.214,1.738,-1.132
-5.933,-18.535,-20.66,4.436,-0.216,-0.394,-2.364,1.01,1.457,-0.376,1.444,-1.009
-6.758,-16.44,-22.481,4.436,-0.361,0.439,-8.998,4.853,-6.401,-1.335,2.2,0.409
-6.25,-17.934,-23.124,4.436,-0.966,0.0,-7.642,-2.403,4.558,-1.219,0.0,0.698
-8.54,-15.54,-18.729,1.691,-1.285,-0.303,-0.785,-0.992,-4.554,-0.463,-0.821,-0.23
-7.54,-10.47,-17.249,-1.095,-1.731,-0.368,-1.453,-0.294,3.288,-0.26,0.0,0.0
-8.022,-11.582,-13.037,-2.569,-4.355,0.8,-0.323,-0.459,1.223,0.101,0.606,0.0
-1.734,-12.422,-16.048,-4.101,-4.355,2.375,1.126,-0.146,0.0,0.497,0.0,-0.453
-2.886,-9.104,-8.823,0.0,0.0,0.0,0.125,0.281,-0.723,0.0,0.0,0.0
-2.669,-9.099,-8.88,0.0,0.0,0.0,0.138,0.277,-0.75,0.0,0.0,0.0
-2.665,-9.133,-8.74,0.0,0.0,0.0,0.101,0.259,-0.669,0.0,0.0,0.0
-2.585,-9.166,-8.84,0.0,0.0,0.0,0.0,0.282,-0.723,0.0,0.0,0.0
-2.631,-9.17,-8.803,0.0,0.0,0.0,0.0,0.3,-0.722,0.0,0.0,0.0
-2.657,-9.09,-8.859,0.0,0.0,0.0,0.205,0.264,-0.729,0.0,0.0,0.0
-3.232,-9.494,-8.763,0.0,-0.16,0.0,0.464,0.0,-0.483,0.0,0.378,0.147
-8.435,-10.805,-7.384,-0.409,-1.303,0.743,0.0,-0.161,-0.158,0.0,0.421,0.192
-10.97,-15.117,-3.356,-0.783,-1.108,2.627,-0.526,0.0,-0.467,0.0,0.269,0.187
-9.716,-17.862,-3.713,1.732,-1.855,3.042,-0.117,-0.668,0.268,0.0,0.52,0.291
-7.586,-17.931,-4.9,3.171,-1.131,3.367,-2.781,-0.668,3.956,0.341,0.76,0.829
