accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1
-18.217,-19.568,-23.2,-4.289,4.376,-4.364
-9.32,-14.676,-16.16,-4.289,4.376,-2.111
5.604,-19.568,-14.59,-1.655,1.187,-4.373
3.173,-19.568,-11.533,-4.289,-2.488,-4.373
18.505,-19.568,-14.003,-4.289,-4.354,-4.373
5.436,-19.568,8.186,-4.289,-4.354,-3.113
11.191,-19.568,8.186,-3.593,-4.354,4.357
0.61,-16.287,1.246,-1.436,-4.354,0.933
-2.799,-9.419,-6.298,0.0,-0.145,0.0
-2.655,-8.655,-5.169,-1.306,-1.88,-0.405
-1.147,-11.707,-5.637,-1.737,-3.025,0.0
0.375,-13.148,-5.332,0.496,3.572,1.238
1.262,-13.386,-6.882,1.603,4.376,2.763
2.946,-14.173,-8.414,3.775,4.376,3.46
7.08,-13.152,-12.096,3.864,4.376,2.943
9.143,-12.024,-9.375,3.592,4.376,1.936
11.056,-17.985,-9.128,4.441,4.376,1.073
14.508,-19.568,-18.471,4.441,4.376,0.688
1.311,-19.568,-30.15,4.441,4.376,0.772
0.199,-12.972,-17.682,-1.998,-0.429,0.702
-1.671,-8.727,-14.064,-1.033,1.964,-0.13
-5.496,-11.704,-16.251,0.153,1.728,1.085
-6.079,-16.229,-22.915,-2.994,0.77,1.021
-16.529,-19.098,-20.169,-4.289,-0.817,1.294
-18.974,-19.568,-18.708,-4.289,2.808,2.53
-16.282,-18.069,-10.487,-4.289,4.376,1.733
-3.681,-9.384,-11.598,-1.461,4.376,-0.722
1.047,-10.598,-14.554,-2.671,1.313,-4.373
5.705,-19.568,-12.817,-4.289,-2.372,-4.373
15.557,-19.568,-8.492,-4.289,-4.354,-4.373
12.814,-19.568,8.186,-4.289,-4.354,-1.54
4.323,-19.568,8.186,-4.289,-1.58,2.376
5.973,-19.568,7.441,-2.303,-0.849,1.358
-1.423,-9.724,-8.839,0.0,0.0,0.0
-1.384,-9.824,-8.697,0.0,0.0,0.0
-2.222,-9.259,-8.212,-0.146,0.0,0.0
-2.899,-12.322,-6.943,-0.274,-0.101,1.113
0.514,-14.334,-6.82,0.616,3.363,3.106
1.881,-12.552,-7.366,0.959,4.376,3.943
3.832,-10.607,-9.419,2.077,4.376,3.383
3.362,-8.259,-11.661,3.155,4.376,4.357
3.743,-10.701,-8.023,3.714,4.376,4.357
15.31,-19.568,-16.951,4.441,4.376,4.357
4.336,-15.008,-29.135,-0.655,-0.368,-0.165
-2.574,-15.188,-19.016,-2.39,0.978,-0.778
-3.099,-14.031,-20.691,-2.785,1.0,-0.249
-1.961,-19.568,-24.978,-4.037,0.0,0.359
-5.348,-17.926,-23.559,-4.289,1.563,-0.36
-10.181,-9.389,-15.837,-3.576,4.376,-1.973
-4.465,-4.346,-21.962,-0.864,3.949,-1.967
-2.694,-6.584,-23.989,0.0,2.332,-4.163
-1.046,-16.047,-18.432,-4.199,-1.929,-4.373
3.349,-19.568,-3.787,-4.289,-4.354,-4.373
10.899,-19.568,3.236,-4.289,-4.354,-4.373
-1.766,-19.568,8.186,-4.289,-2.928,-0.245
2.142,-19.568,8.186,-0.417,1.385,0.824
-1.325,-12.937,2.719,0.0,0.273,0.309
-3.028,-8.721,-6.474,1.09,1.021,0.822
-1.181,-9.716,-7.533,0.0,-0.371,0.0
-1.47,-9.645,-7.387,0.0,-0.234,0.0
-1.663,-10.11,-7.422,-0.264,-0.81,0.0
-1.47,-11.253,-7.124,-1.823,-3.536,-0.188
3.136,-12.583,-9.001,-0.859,-0.985,0.567
1.37,-11.604,-9.099,1.461,3.866,1.499
3.699,-12.736,-11.527,3.472,4.376,2.386
4.727,-11.087,-13.879,3.993,4.376,2.711
6.179,-9.174,-12.673,4.043,4.376,2.597
16.415,-13.047,-7.591,4.441,4.376,1.485
14.672,-19.568,-19.715,4.441,4.376,0.315
-0.983,-19.568,-30.132,4.441,4.376,-0.68
0.941,-13.134,-17.698,-0.722,-0.639,1.956
-2.552,-12.063,-15.403,-0.842,3.298,0.233
-6.525,-13.56,-18.622,-0.355,3.305,1.65
-9.972,-14.45,-19.008,-2.944,2.414,1.255
-10.213,-15.936,-21.42,-3.594,2.867,1.724
-11.941,-18.492,-19.255,-4.026,4.376,-1.445
-13.963,-16.948,-16.805,-2.743,4.376,-3.379
-6.372,-10.307,-20.429,-1.176,3.938,-4.329
4.069,-12.165,-15.717,-1.087,-1.082,-4.356
8.409,-19.568,-9.133,-4.289,-4.354,-4.373
15.5,-19.568,4.422,-4.289,-4.354,-4.373
18.505,-19.568,4.648,-4.289,-4.354,0.0
3.435,-19.568,8.186,-4.289,-3.114,1.734
-2.009,-9.56,-8.675,-0.13,-0.446,0.0
-1.83,-9.672,-8.513,0.0,-0.435,0.0
-1.703,-9.626,-8.499,0.0,-0.299,0.0
-1.532,-9.637,-8.363,0.0,-0.253,0.0
-1.557,-9.626,-8.171,0.0,0.0,0.0
-1.643,-9.705,-8.279,0.141,0.0,0.0
-1.652,-9.892,-8.151,0.196,0.0,0.0
-2.353,-10.263,-7.736,0.155,-0.156,0.0
-2.547,-12.104,-3.699,-0.313,-2.162,0.705
3.225,-15.589,-4.804,1.209,2.176,2.016
1.737,-14.245,-8.362,2.852,4.376,2.482
2.841,-12.639,-9.339,3.549,4.376,3.008
5.169,-11.211,-10.707,4.441,4.376,2.68
9.041,-10.05,-12.4,4.441,4.376,2.297
7.406,-19.568,-4.3,4.441,4.376,3.222
15.073,-19.568,-21.083,4.441,4.376,3.525
2.1,-18.159,-31.039,2.331,2.2,2.464
-2.261,-14.058,-16.914,-2.12,2.319,0.327
-2.303,-13.872,-23.74,-1.394,1.645,1.409
-8.673,-18.29,-22.558,-1.401,3.545,0.298
-12.307,-19.568,-16.838,-4.289,3.868,-1.421
-8.613,-18.682,-13.444,-3.735,4.376,-3.739
-6.524,-16.736,-18.828,-2.173,4.376,-4.373
-1.88,-11.943,-16.074,-0.469,2.13,-4.373
4.585,-19.154,-16.236,-2.307,-2.176,-4.373
-1.622,-9.772,-8.326,0.142,-0.11,0.0
-1.525,-9.854,-8.03,0.248,0.0,0.0
-1.508,-9.557,-7.99,0.28,0.0,0.0
-1.445,-9.66,-7.588,0.319,-0.243,-0.102
-1.719,-9.194,-6.622,0.334,-0.65,-0.17
-2.335,-9.772,-4.669,0.767,-2.56,0.0
2.653,-11.332,-3.742,0.462,-0.716,0.37
2.372,-13.027,-3.984,1.768,3.422,0.793
2.875,-11.102,-7.859,1.958,4.341,1.191
5.134,-9.226,-11.27,2.315,4.376,0.675
5.099,-8.272,-11.66,2.131,4.376,0.101
6.255,-11.501,-12.95,4.207,4.376,1.774
5.482,-19.568,-6.245,4.173,4.376,4.169
18.505,-19.568,-14.754,4.441,4.376,4.357
9.289,-19.514,-28.71,2.165,4.155,0.119
1.224,-17.302,-15.665,-2.646,0.972,1.205
-0.59,-18.164,-18.293,-1.548,1.435,0.0
-4.931,-19.46,-19.901,-4.289,1.71,-0.839
-8.844,-15.94,-19.2,-4.102,3.567,-2.576
-9.171,-18.274,-20.715,-2.16,4.376,-3.505
-6.189,-13.484,-18.808,-2.152,3.284,-4.373
-0.333,-15.168,-18.233,-0.815,0.536,-4.373
