accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
-2.375,-9.372,-7.711,0.0,0.441,-0.136,0.742,0.0,0.653,0.0,0.0,0.0
-2.41,-9.264,-9.299,0.103,-0.183,0.0,0.895,-0.13,0.768,0.108,0.282,0.0
-1.395,-9.376,-9.793,0.0,-0.211,-0.139,0.552,-0.226,1.208,0.14,0.327,0.0
-6.269,-9.601,-7.243,0.0,-1.759,-0.38,0.851,-0.249,1.072,0.179,0.249,-0.125
-10.757,-12.189,-5.527,-2.465,-4.355,0.0,1.133,0.0,1.397,0.135,0.18,0.0
-10.772,-19.298,-1.364,-0.303,-0.618,1.533,1.461,0.0,2.468,-0.14,0.247,0.106
-6.992,-19.298,-6.817,3.678,-2.205,1.999,2.693,0.0,5.166,-0.684,0.0,1.768
-4.076,-16.87,-8.654,4.436,-2.36,1.418,18.907,-9.542,11.628,0.665,-0.81,-0.749
-0.289,-15.72,-9.914,4.436,-1.84,1.17,3.815,-9.846,2.95,2.443,1.569,-2.726
-0.23,-3.221,-14.343,4.436,-0.204,0.561,-0.614,-7.853,0.677,2.675,0.76,-2.913
0.52,-0.602,-9.625,1.53,0.0,-0.108,-2.527,-4.414,-1.156,2.892,0.102,-3.235
0.0,1.789,-7.995,0.258,-0.348,0.64,-2.29,-1.158,-3.401,2.043,0.404,-3.128
0.148,3.623,-4.305,-0.478,-1.407,0.487,-2.086,3.59,-1.91,1.056,0.357,-1.932
2.521,3.157,-0.758,-0.902,0.133,0.162,-0.845,6.69,0.843,-0.199,0.59,-0.135
-1.03,0.559,-5.639,-0.793,1.455,-0.301,-4.157,5.949,0.831,-2.341,-0.669,2.596
-3.295,-3.627,-6.186,-1.898,2.118,0.396,-3.531,-4.649,0.356,-4.309,-1.829,4.378
-2.351,-7.114,-6.192,-3.232,2.155,0.678,8.829,-9.846,-0.98,-4.309,-4.141,4.378
-2.985,-7.989,-5.859,-4.294,2.267,-1.143,18.907,-5.551,7.45,-0.733,-1.144,0.637
-11.137,-10.297,-3.525,-3.79,2.881,-3.329,5.392,0.343,7.491,0.759,0.349,-1.408
-11.478,-13.792,-1.563,-2.584,0.24,-3.245,1.643,0.124,0.692,-0.126,-0.167,0.0
-7.434,-15.16,-4.627,-0.139,1.513,-2.583,0.0,-0.129,1.376,-0.334,0.0,0.422
-2.432,-9.329,-8.774,0.0,0.0,0.0,0.113,0.148,-0.218,0.0,0.0,0.0
-1.992,-9.339,-8.982,0.0,-0.187,0.0,0.112,0.134,-0.178,0.0,0.0,0.0
-1.898,-9.236,-9.244,0.0,-0.165,0.0,0.144,0.126,-0.122,0.0,0.0,0.0
-2.01,-9.228,-8.975,0.0,0.0,0.0,0.248,0.125,-0.175,0.0,0.0,0.0
-1.882,-9.348,-9.04,0.0,-0.142,0.0,0.227,0.0,0.0,0.0,0.165,0.0
-2.058,-9.515,-8.815,0.112,-0.37,0.0,0.202,0.11,0.106,0.132,0.105,0.0
-3.218,-9.558,-8.019,-0.103,-1.45,-0.305,0.197,0.0,0.233,0.159,0.0,-0.157
-4.949,-11.003,-7.127,-1.467,-2.506,-0.399,1.05,-0.182,0.206,0.118,0.233,-0.101
-10.019,-18.311,-2.275,-1.913,0.114,-0.305,1.222,-0.736,2.936,-0.311,0.409,0.725
-9.927,-19.298,-4.226,1.69,-0.195,2.161,1.036,-0.316,3.872,-0.29,1.066,2.046
-4.118,-19.298,-9.662,4.436,-1.25,3.464,18.907,-7.028,10.821,1.24,0.814,-0.854
-2.062,-19.298,-10.459,4.436,-1.23,3.24,1.389,-9.667,1.267,2.411,0.341,-2.638
0.883,-9.882,-11.667,4.436,-0.392,3.515,-0.103,-6.751,-1.728,2.52,0.65,-2.946
1.876,-2.276,-9.615,2.28,0.189,1.906,-1.158,-3.011,-1.384,2.357,0.641,-2.923
0.101,1.957,-8.203,1.042,0.153,0.664,-1.594,1.188,-1.391,1.478,0.979,-2.3
0.229,3.418,-7.925,0.202,-0.44,0.378,-1.804,4.688,-0.398,0.564,1.092,-1.025
-2.597,2.238,-8.101,-0.902,-0.403,0.0,-1.606,5.354,0.887,-0.655,0.48,0.301
-2.484,-1.669,-9.04,-3.211,-2.135,0.943,-1.683,2.705,-0.188,-2.183,-1.22,1.94
1.004,-6.169,-8.124,-4.294,-0.737,0.88,-0.605,-5.191,-2.01,-3.523,-1.164,3.595
-0.807,-8.216,-6.206,-4.294,0.763,0.283,1.055,-9.846,3.075,-4.033,0.394,4.276
-3.454,-10.241,-4.183,-3.879,3.352,-0.433,11.146,-6.574,11.832,-1.733,-3.084,0.701
-8.982,-13.697,-2.481,-1.913,3.235,-1.112,7.771,0.0,2.052,0.0,-2.185,-1.298
-12.545,-14.218,-3.557,-0.965,2.534,-1.769,0.0,2.36,4.979,0.137,0.199,-0.634
-7.942,-12.548,-4.723,-0.144,2.09,-0.775,1.742,0.247,-1.179,-0.245,0.0,0.0
-1.523,-9.261,-9.15,0.0,0.0,0.0,0.497,0.11,0.0,0.0,0.0,0.0
-1.729,-9.313,-9.053,0.0,0.0,0.0,0.528,0.106,0.0,0.0,0.0,0.0
-2.062,-9.336,-9.005,0.0,0.0,0.0,0.511,0.104,0.148,0.0,0.0,0.0
-1.966,-9.248,-9.1,0.0,0.0,0.0,0.363,0.0,0.255,0.1,0.0,0.0
-2.503,-9.269,-9.109,0.0,0.0,0.0,0.509,0.0,0.205,0.128,0.0,0.0
-2.104,-9.609,-9.177,0.0,-0.348,0.0,0.378,0.0,0.429,0.206,0.0,0.0
-2.993,-9.567,-8.436,0.0,-0.96,-0.104,0.592,-0.117,0.653,0.273,0.0,-0.208
-3.603,-11.201,-6.523,-1.743,-4.355,-0.342,1.169,-0.112,0.843,0.311,0.0,-0.274
-2.149,-15.329,-2.116,-1.103,-1.385,-1.292,0.901,-0.385,0.556,0.195,0.117,0.0
-5.453,-16.5,-5.095,2.503,2.733,1.375,1.563,0.247,4.735,-0.491,0.0,0.76
-4.767,-16.242,-4.066,2.386,0.0,2.103,2.565,-2.639,4.51,-0.769,0.0,2.247
-4.561,-18.803,-5.919,4.436,-1.186,2.289,14.263,-4.175,6.533,1.395,2.047,-0.911
-1.926,-10.344,-10.999,4.436,-0.497,2.83,2.147,-8.033,3.438,2.096,1.492,-2.013
1.393,-4.441,-9.453,2.376,0.758,2.502,0.613,-7.305,2.11,2.591,0.199,-3.0
1.867,-1.311,-7.402,1.327,-0.104,0.918,-0.92,-3.606,0.0,2.485,-0.168,-3.006
-0.505,0.924,-6.446,0.729,-0.381,0.0,-1.792,0.519,-1.399,1.751,1.541,-2.047
-0.193,2.022,-5.76,-0.218,0.204,-0.331,-2.077,4.05,-0.408,0.644,1.571,-0.954
-2.766,1.151,-3.292,-1.23,-1.002,-0.319,-2.15,5.097,0.768,-0.491,0.284,0.0
-1.674,-2.14,-5.526,-1.765,0.121,0.108,-1.553,4.017,0.434,-1.626,-0.765,1.576
-4.378,-4.26,-6.232,-2.687,2.132,0.208,-0.293,-2.394,-1.373,-3.324,-0.684,3.404
-3.496,-5.405,-6.492,-3.521,0.825,-0.327,0.515,-9.846,0.279,-4.18,-0.888,4.097
-3.838,-7.512,-5.553,-3.784,1.765,-1.114,14.076,-8.981,8.777,-2.437,-2.004,1.677
-9.226,-9.708,-4.524,-2.773,2.609,-1.777,4.496,-0.897,5.72,-0.499,-2.46,-0.734
-9.605,-10.247,-5.555,-0.992,2.503,-1.273,8.185,-9.846,4.63,0.569,-0.493,-1.365
-10.918,-11.633,-6.594,0.381,0.246,-2.403,1.814,0.381,-2.929,0.0,-0.745,-0.426
-1.632,-9.127,-8.461,-0.114,-0.346,0.0,0.332,0.195,-0.409,0.0,0.0,0.0
-1.462,-9.165,-8.368,0.0,-0.309,0.0,0.27,0.165,-0.28,0.0,0.0,0.0
-1.402,-9.349,-8.384,0.0,0.0,0.0,0.497,0.226,-0.433,0.0,0.0,0.0
-3.89,-10.11,-7.896,0.0,0.0,0.0,0.509,0.0,0.0,0.104,0.305,0.0
-9.192,-12.142,-7.042,0.0,-0.724,0.739,0.406,0.104,-0.121,0.13,0.142,0.0
-15.153,-16.698,-4.901,-0.229,0.788,3.641,0.191,0.0,0.157,0.161,0.0,0.0
-16.463,-13.423,-6.489,0.885,-0.919,4.357,0.533,-0.177,0.243,0.219,0.0,-0.101
-12.463,-11.49,-7.396,1.688,-2.858,4.357,0.546,-2.272,0.776,0.223,0.605,0.0
-2.616,-10.993,-8.102,3.359,-3.387,4.357,4.711,-5.584,6.144,0.944,0.205,-1.152
2.205,-1.065,-10.92,2.435,-1.125,2.172,14.861,-4.747,5.788,2.402,1.067,-3.45
6.122,10.943,-14.13,1.293,-0.722,1.03,10.549,-0.821,4.436,3.258,0.788,-4.352
0.87,14.741,-12.744,-0.676,-1.576,-0.968,5.549,3.058,3.703,3.309,2.402,-4.352
-0.153,7.796,-6.513,-0.829,-1.695,-1.607,-0.119,10.55,3.32,2.724,1.348,-3.792
0.549,-5.011,0.505,-1.216,-4.16,-1.24,0.248,13.224,3.901,0.83,0.915,-1.276
0.197,-3.488,2.224,-0.154,-1.807,-3.023,0.616,10.157,3.527,-0.927,0.587,0.866
-8.836,5.413,-3.946,-0.783,0.436,1.88,3.405,1.639,4.737,-1.9,-0.949,1.774
4.751,4.086,-3.812,0.0,-0.515,0.407,12.556,-2.223,7.537,-0.426,-1.855,0.619
-1.303,4.19,-1.57,-0.606,0.171,0.0,10.256,5.566,9.59,0.507,1.397,-0.722
-1.28,0.575,-2.107,-0.754,1.099,1.011,3.209,8.871,8.639,0.248,-0.931,-0.548
-1.355,-5.357,-3.443,-1.787,1.657,2.252,-1.574,10.676,4.98,-0.807,-1.014,1.759
0.0,-3.651,-5.444,-2.226,0.991,1.809,1.433,6.999,0.64,-2.169,-2.137,4.378
0.423,0.473,-5.068,-3.644,1.691,-0.786,6.571,-0.471,3.881,-3.278,-1.55,4.378
-4.488,-4.627,-2.316,-3.907,4.246,-3.863,17.816,-8.019,4.61,-2.458,-2.362,4.305
-9.411,-10.769,0.899,-2.503,2.506,-4.001,9.46,-5.966,4.16,-1.313,0.897,1.73
-7.222,-13.477,-2.615,-2.301,0.884,-3.765,-4.259,-2.428,4.187,0.0,0.46,0.125
-2.048,-9.311,-9.416,0.0,0.115,0.0,0.124,0.0,0.0,0.0,0.0,0.0
-2.045,-9.325,-9.402,0.0,0.125,0.0,0.151,0.113,0.0,0.0,0.0,0.0
-2.282,-9.312,-9.07,0.0,0.15,0.0,0.104,0.131,0.0,0.0,0.0,0.0
-2.16,-9.219,-9.158,0.0,0.0,0.0,0.214,0.11,0.0,0.0,0.0,0.0
-2.044,-9.391,-9.175,0.0,-0.186,0.0,0.184,0.118,0.0,0.0,0.0,0.0
-3.164,-9.462,-8.481,0.0,-0.679,-0.202,0.142,0.0,0.0,0.0,0.22,0.0
-7.021,-9.845,-7.122,-0.24,-2.303,0.164,0.147,0.0,0.186,0.151,0.161,0.0
-10.792,-12.792,-5.416,0.139,-0.618,1.583,0.0,0.0,0.403,0.226,0.0,-0.141
-14.106,-14.684,-5.245,0.526,-0.725,3.422,1.072,0.143,0.965,0.0,0.214,0.147
-12.249,-12.073,-5.296,2.053,-2.076,3.228,0.842,-0.793,1.719,-0.379,0.831,1.098
-8.176,-10.549,-3.515,3.902,-3.225,3.372,1.24,-0.105,1.936,-0.438,1.793,2.05
-1.713,-9.334,-2.7,4.138,-3.916,2.56,14.597,-4.097,8.234,0.847,0.398,-0.944
2.652,-5.837,-7.082,3.344,-2.172,0.0,3.058,-6.001,2.477,1.551,-1.006,-2.861
-0.285,-2.018,-8.359,2.335,0.0,-1.339,2.635,-7.612,0.331,1.667,0.119,-3.303
-2.441,3.59,-8.396,1.106,0.25,-0.445,-1.495,-4.972,0.0,1.865,1.566,-2.968
-0.147,4.103,-4.061,0.0,0.192,-0.257,-2.792,-0.591,0.321,1.577,0.968,-2.128
-3.994,5.217,-4.193,0.0,-0.575,-0.389,-1.74,2.644,-0.104,0.839,0.436,-1.249
-2.921,4.945,-2.386,-0.461,-0.604,-0.189,-1.684,4.815,0.0,0.0,0.491,0.0
-5.029,2.773,-3.126,-0.851,0.133,0.441,-2.784,3.597,0.26,-1.242,0.57,1.485
-4.4,-1.494,-3.604,-0.897,0.483,2.009,-2.211,-2.074,-0.366,-2.559,-0.532,3.063
-1.815,-2.811,-3.57,-1.836,2.113,1.937,1.056,-9.416,-0.528,-3.42,-2.029,3.67
-4.785,-1.381,-3.643,-3.488,2.993,0.729,10.273,-9.105,4.311,-2.331,-1.974,2.581
-1.166,-0.99,-3.869,-3.934,1.911,-0.808,8.727,-1.5,6.663,-0.391,-1.5,-0.145
-5.19,-3.147,-4.578,-2.545,3.609,-3.242,-7.689,-1.197,0.563,0.54,1.904,-0.643
-11.058,-10.805,-4.719,-2.505,1.861,-4.373,1.204,0.195,0.428,0.0,-0.199,-0.363
-1.821,-9.09,-9.24,0.0,0.0,0.0,0.584,0.0,0.373,0.0,0.0,0.0
-1.766,-9.306,-8.716,0.0,0.0,0.0,0.599,0.0,0.427,0.0,0.0,0.0
-1.947,-9.215,-8.818,0.0,0.101,0.0,0.628,0.0,0.446,0.0,0.0,0.0
-1.95,-9.322,-8.605,0.0,0.0,0.0,0.592,0.0,0.528,0.0,0.0,0.0
-1.954,-9.267,-8.684,0.0,0.0,0.0,0.666,0.0,0.602,0.117,0.0,0.0
-1.956,-9.401,-8.701,0.0,-0.169,0.0,0.679,0.0,0.692,0.188,0.0,-0.188
-1.726,-9.671,-8.742,0.0,-0.289,-0.101,0.925,0.0,0.81,0.228,0.0,-0.271
-3.87,-9.616,-7.832,-0.736,-1.281,-0.404,1.211,-0.165,1.419,0.201,0.211,-0.208
-6.606,-13.205,-5.263,-1.014,-0.638,-1.287,1.418,-0.201,1.535,0.187,0.183,-0.165
-10.328,-16.861,-5.057,0.888,-2.299,0.0,2.779,-0.598,0.0,0.0,0.635,-0.166
-8.138,-18.207,-6.79,2.146,-1.002,2.014,1.905,0.961,7.08,-0.775,0.0,1.187
-5.742,-16.123,-6.897,3.194,-1.065,3.433,5.196,-3.748,9.216,-0.294,-0.402,2.065
-3.281,-13.75,-9.455,3.745,-1.71,3.782,12.13,-7.513,9.475,1.923,-0.835,-2.342
0.0,-11.589,-9.632,4.36,-1.034,3.885,1.91,-7.671,-0.87,2.216,0.894,-3.066
4.162,-4.125,-9.135,3.268,-0.339,2.873,-0.452,-5.036,-0.731,2.028,1.867,-2.241
0.719,1.232,-8.897,1.738,0.693,0.733,-3.482,-0.199,-0.252,1.886,0.553,-2.014
1.611,2.965,-7.653,0.344,-1.175,0.62,-1.259,4.252,-1.307,0.736,0.333,-1.165
2.087,2.159,-3.71,-1.034,-0.62,0.101,-1.859,5.388,0.371,-0.256,1.055,0.184
-3.314,0.619,-2.472,-1.046,0.427,-0.546,-2.747,3.497,-0.12,-1.467,-0.158,1.425
-5.236,-4.118,-3.915,-2.096,2.291,-0.313,-1.216,-1.713,-1.384,-2.299,-1.257,2.485
-6.366,-6.41,-6.298,-2.481,1.669,-0.467,1.192,-7.807,-2.545,-3.352,-1.184,3.135
-7.043,-6.537,-6.425,-3.526,1.987,-2.123,10.085,-9.555,6.053,-2.671,0.0,2.391
-11.307,-9.887,-3.998,-2.748,3.009,-3.768,2.896,-3.702,10.14,-1.088,-0.876,0.361
-13.182,-11.709,-4.044,-0.927,1.996,-3.999,13.934,-6.064,9.733,0.207,-1.363,-1.214
-11.594,-10.132,-4.209,-0.194,0.626,-2.746,0.187,0.75,0.606,0.0,-0.119,-0.338
-16.949,-10.028,-14.741,0.923,4.375,-1.395,0.138,0.0,0.751,0.0,0.482,0.133
-1.586,-9.153,-8.963,0.0,-0.227,0.0,0.283,0.0,0.197,0.0,0.0,0.0
-1.567,-9.275,-8.898,0.0,0.0,0.0,0.214,0.0,0.224,0.0,0.0,0.0
-2.021,-9.255,-8.938,0.0,0.214,-0.112,0.257,0.0,0.227,0.0,0.0,0.0
-1.91,-9.188,-8.712,0.0,-0.187,0.0,0.393,0.0,0.292,0.0,0.0,0.0
-1.655,-9.158,-9.012,0.0,-0.186,0.0,0.212,0.0,0.34,0.0,0.0,0.0
-1.875,-9.416,-9.05,0.0,0.0,0.0,0.242,0.0,0.0,0.141,0.16,0.0
-3.419,-9.87,-8.949,-0.165,0.385,0.0,0.0,-0.314,0.857,0.248,0.26,-0.205
-4.854,-10.119,-9.09,-0.546,-0.865,-0.128,0.59,-0.203,0.786,0.271,0.215,-0.27
-11.144,-11.908,-10.992,-1.523,0.0,0.353,0.756,-0.778,0.89,0.188,0.335,-0.15
-19.609,-15.598,-11.624,-1.276,-1.353,3.291,0.0,-0.45,5.36,-0.566,0.692,0.7
-14.098,-15.654,-12.588,-0.32,-2.971,4.083,3.324,-2.554,8.495,-0.417,-0.803,1.772
-7.717,-14.996,-12.274,2.771,-4.355,3.752,14.887,-6.854,8.582,1.785,1.291,-1.636
-4.518,-11.831,-12.868,3.503,-2.32,2.146,1.856,-8.121,2.213,2.539,1.621,-2.498
-0.787,-9.55,-9.536,2.284,-2.802,2.473,-0.47,-5.703,0.884,2.386,0.685,-2.263
2.307,-2.198,-10.78,1.616,1.722,1.562,-1.04,-2.09,0.0,2.052,0.412,-1.806
1.648,1.513,-5.803,-0.336,-0.145,1.287,0.0,1.978,0.0,1.517,0.863,-1.388
2.174,0.815,-5.256,-0.273,0.609,-0.758,-2.059,4.368,1.116,0.802,1.368,-0.619
-3.117,-2.889,-4.903,-0.676,0.963,-1.46,-1.955,5.282,1.233,-0.182,0.0,0.0
-6.52,-8.165,-9.432,-1.435,2.909,-1.863,-1.113,4.074,0.174,-1.259,-0.916,1.153
-11.781,-10.251,-9.608,-1.962,2.168,-0.399,-0.477,0.156,0.0,-2.372,-0.826,2.302
-9.33,-5.3,-10.323,-2.142,1.605,-3.329,0.0,-7.398,0.339,-3.174,-1.861,2.882
-13.854,-6.391,-5.211,-0.869,0.575,-4.28,3.895,-9.846,0.209,-2.977,-2.539,2.586
-16.817,-9.27,-6.467,0.89,-0.465,-4.373,10.013,-6.56,5.92,-1.837,-1.469,1.276
-14.521,-7.102,-7.244,0.592,-1.975,-1.48,7.25,-1.268,6.866,-0.432,-0.527,-0.336
-1.908,-9.098,-9.272,0.151,0.0,0.0,-0.188,0.253,-0.664,0.0,0.0,0.0
-2.151,-9.25,-9.422,0.0,-0.159,-0.117,-0.149,0.263,-0.682,0.0,0.0,0.0
-2.338,-9.327,-9.067,-0.118,-0.146,0.0,-0.101,0.244,-0.612,0.0,0.0,0.0
-2.087,-9.327,-8.872,0.0,-0.115,0.0,0.0,0.252,-0.634,0.0,0.12,0.0
-1.963,-9.25,-9.26,0.0,0.0,0.0,0.0,0.179,-0.564,0.0,0.488,0.142
-1.95,-8.902,-9.696,0.0,0.0,0.0,-0.529,0.217,-0.632,0.154,0.0,0.0
-2.221,-9.546,-9.285,0.0,0.319,-0.348,-0.176,0.193,-0.42,0.234,-0.235,-0.136
-4.012,-9.828,-9.258,0.167,-1.198,-0.357,0.0,0.0,-0.144,0.25,-0.273,-0.137
-2.707,-9.498,-9.718,0.0,-2.643,0.208,0.271,0.0,0.122,0.257,0.0,-0.125
-1.462,-10.969,-8.786,-2.452,-2.142,-1.393,0.38,-0.811,2.413,0.0,0.658,0.0
-14.357,-18.36,-5.104,-1.368,-0.543,0.0,1.881,-0.244,4.589,-0.367,0.391,1.263
-8.987,-17.796,-9.917,0.801,-1.474,2.841,18.907,-4.917,6.08,0.149,-1.524,0.0
-3.598,-17.895,-11.023,2.952,-2.721,2.987,9.113,-8.91,2.477,2.201,1.087,-3.134
-2.489,-19.298,-10.685,4.436,-2.592,2.755,0.962,-9.551,-0.323,2.463,0.904,-3.352
-1.11,-13.114,-11.952,4.436,0.164,2.794,0.0,-4.691,-0.767,2.153,1.417,-2.626
0.492,-6.05,-9.317,2.583,1.695,3.487,-1.418,-0.153,-0.171,1.812,1.351,-1.97
0.0,0.0,-7.021,0.699,-3.537,1.422,-2.281,3.139,0.223,1.183,1.028,-1.341
3.32,2.329,-4.686,0.286,0.179,0.0,-1.953,5.307,0.0,0.347,-0.161,-0.413
-3.127,3.04,-4.959,0.173,-0.141,-0.792,-1.366,5.307,0.0,-0.752,-0.502,0.944
-3.605,1.517,-6.143,-0.199,0.463,-0.997,-0.979,1.59,-1.515,-2.287,-0.85,2.884
-2.809,-1.706,-8.658,-0.638,1.186,-0.649,1.006,-9.708,-2.8,-4.115,-1.302,4.198
-2.958,-5.253,-8.959,-2.149,2.993,-0.935,4.448,-9.846,4.185,-3.685,-0.459,3.847
-6.074,-6.856,-8.904,-1.829,3.356,-1.376,10.419,-6.551,10.822,-1.287,-1.337,0.679
-10.769,-8.102,-9.572,-0.948,2.902,-2.652,6.777,-1.82,6.515,0.357,0.308,-0.839
-12.701,-7.854,-10.178,0.33,2.095,-2.888,2.362,1.247,2.579,0.532,0.81,-0.884
-2.794,-9.261,-9.089,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0
-1.89,-9.257,-9.274,0.105,-0.251,0.0,0.244,0.101,0.0,0.0,0.0,0.0
-2.031,-9.249,-9.307,0.0,0.118,0.0,0.254,0.105,0.0,0.0,0.0,0.0
-2.196,-9.221,-8.746,0.0,0.128,0.0,0.284,0.116,0.0,0.0,0.0,0.0
-2.254,-9.26,-8.942,0.0,0.0,0.0,0.218,0.0,0.0,0.0,0.1,0.0
-2.39,-9.147,-9.052,0.0,-0.256,0.0,0.0,0.0,0.125,0.0,0.164,0.0
-2.857,-9.305,-9.109,0.0,-0.358,0.0,0.0,0.0,0.108,0.166,0.0,0.0
-2.739,-9.4,-8.854,0.0,-1.189,0.0,0.172,0.0,0.243,0.251,-0.116,-0.173
-2.698,-9.365,-8.452,0.0,-1.805,-0.127,0.408,0.0,0.649,0.307,0.0,-0.228
-3.757,-9.991,-8.126,-0.391,-2.696,-0.981,0.859,0.0,0.995,0.242,0.167,-0.123
-17.837,-12.494,-8.915,-1.104,-4.355,-0.161,1.01,-0.435,1.662,0.0,0.487,0.0
-3.808,-19.298,-1.84,-2.818,-0.189,2.229,0.0,-1.015,6.023,-0.512,-0.378,0.68
-4.292,-19.298,-13.02,4.436,-4.355,3.927,0.709,-2.045,5.033,-0.351,-2.606,1.457
-1.548,-13.761,-10.285,4.34,-1.172,3.262,14.717,-5.777,7.323,1.59,0.785,-1.66
-1.12,-9.943,-10.13,4.436,-1.898,1.671,2.704,-8.181,1.846,2.111,1.076,-2.481
-3.632,-7.582,-5.401,3.69,-0.959,1.017,-0.198,-6.653,1.087,2.342,1.204,-2.546
-3.281,-2.401,-8.28,2.957,0.879,0.658,0.556,-3.609,0.121,2.304,1.197,-2.477
-1.364,1.185,-5.649,0.296,-1.169,1.122,-0.383,1.042,-0.424,1.836,1.119,-2.23
-1.017,2.611,-3.546,-0.149,0.0,0.0,-2.804,4.524,0.321,1.11,0.422,-1.538
-2.186,3.246,-1.887,-0.395,-0.734,-0.511,-1.708,6.791,0.106,0.0,-0.274,-0.254
-3.222,2.483,-0.666,-0.362,-1.052,-0.111,-1.87,5.249,0.674,-1.263,0.0,1.376
-4.177,2.472,-2.585,-0.942,-0.903,0.0,-1.696,-0.676,-0.896,-2.675,-1.184,3.137
-2.956,-0.229,-3.568,-0.671,0.338,0.391,1.499,-9.846,-3.216,-3.772,-1.308,3.846
-2.185,-2.531,-3.896,-0.961,1.315,0.6,3.98,-9.846,1.105,-3.233,-1.258,2.781
-4.312,-2.738,-5.056,-1.377,2.545,-0.431,4.675,-7.443,4.936,-1.77,-1.087,0.95
-3.425,-9.706,-9.59,0.502,0.437,0.53,0.0,0.266,-0.652,0.0,0.0,0.0
-1.512,-8.872,-11.004,0.337,-0.715,-0.192,0.0,0.271,-0.619,0.0,0.0,0.0
-2.43,-9.233,-9.881,0.13,1.239,-0.227,0.0,0.21,-0.54,0.0,0.0,0.0
-2.884,-9.339,-9.987,0.211,1.09,-0.249,0.0,0.225,-0.583,0.0,0.0,0.0
-3.37,-9.371,-9.474,0.0,0.579,0.0,0.117,0.189,-0.474,0.0,0.0,0.0
-2.576,-9.261,-9.627,0.0,-0.31,0.0,0.131,0.193,-0.39,0.0,0.0,0.0
-2.062,-9.361,-9.736,0.0,-0.408,0.0,-0.112,0.201,-0.422,0.119,0.165,0.0
-2.524,-9.443,-9.297,0.124,-0.41,-0.138,0.0,0.165,-0.224,0.119,0.0,0.0
-3.436,-9.018,-9.345,0.183,-1.372,-0.138,0.0,0.0,-0.164,0.154,0.0,0.0
-3.82,-9.633,-8.694,-0.111,-2.748,-0.281,0.129,0.0,0.0,0.211,0.0,0.0
-9.285,-12.046,-6.392,-1.685,-4.222,0.448,0.597,0.0,0.203,0.151,0.0,-0.114
-9.971,-15.336,-4.015,-0.336,0.0,1.938,1.252,-1.177,3.018,-0.325,0.573,0.522
-9.749,-13.733,-8.258,1.706,-1.099,2.459,1.594,-0.896,5.197,-0.497,-0.2,1.604
-7.508,-13.156,-9.072,2.746,-1.067,2.977,16.883,-5.835,8.296,1.295,0.82,-1.197
-4.345,-11.979,-10.165,3.439,-0.71,3.788,2.385,-7.496,3.112,2.109,0.685,-2.276
-0.927,-7.129,-8.499,2.289,0.439,3.29,1.034,-6.805,0.792,2.263,0.663,-2.421
0.0,-4.235,-7.164,1.285,0.502,2.076,-0.261,-3.952,-0.311,2.26,1.178,-2.084
-1.829,-1.738,-6.79,1.151,1.052,0.653,-1.575,0.179,-0.507,2.032,0.751,-1.916
-5.04,0.753,-5.429,0.167,-0.158,-0.243,-2.369,4.208,-0.946,1.092,0.35,-1.219
-8.546,1.555,-4.434,-0.17,0.0,-1.171,-2.618,6.181,-0.387,0.0,-0.307,0.109
-10.353,1.444,-4.111,0.389,-0.513,-0.768,-1.308,4.168,-0.505,-1.329,-0.377,1.436
-10.25,-0.609,-5.699,0.0,0.209,-0.648,-0.674,-2.19,-1.45,-2.39,-0.623,2.507
-6.641,-3.226,-8.323,-0.475,0.0,0.218,2.139,-7.886,0.31,-3.118,0.306,2.888
-6.481,-3.444,-8.597,-1.332,1.104,-0.124,3.317,-8.835,8.098,-2.621,-1.165,1.857
-6.415,-3.661,-7.841,-1.184,0.588,-0.714,7.257,-4.222,6.582,-0.995,-2.83,0.0
-8.498,-2.608,-7.546,-0.903,0.746,-1.305,0.558,0.0,0.145,0.0,0.0,0.0
-8.21,-2.412,-8.886,0.231,1.331,-1.747,0.503,0.0,0.192,0.0,0.0,0.0
-2.4,-9.112,-9.734,0.0,-0.111,0.0,0.545,0.124,0.102,0.0,0.0,0.0
-2.551,-9.191,-9.747,0.0,0.0,0.0,0.782,0.0,0.185,0.0,0.147,0.0
-2.584,-9.328,-9.565,0.0,-0.158,0.0,0.0,0.0,0.55,0.146,0.187,0.0
-2.449,-9.4,-9.674,0.0,-0.284,0.0,0.364,0.0,0.389,0.226,0.0,-0.101
-3.371,-9.268,-9.623,0.0,-0.668,0.0,0.67,0.0,0.557,0.278,0.0,-0.154
-5.148,-9.401,-9.818,-0.457,-1.699,-0.105,0.969,0.0,0.923,0.262,0.0,-0.135
-9.144,-12.075,-10.578,-2.077,-0.225,-0.863,1.139,0.0,1.335,0.153,0.163,0.0
-18.7,-16.388,-9.253,-2.21,-1.511,2.803,1.435,-0.579,1.796,0.0,0.606,0.193
-8.643,-14.688,-13.256,1.857,-1.039,4.357,0.512,-0.577,6.885,-0.436,0.627,0.97
-6.85,-11.903,-12.061,2.37,-0.675,3.484,4.795,-4.823,5.259,-0.236,-2.966,1.26
-5.002,-9.445,-11.597,1.185,-3.092,2.51,6.072,-4.93,4.223,2.063,0.934,-1.828
