accX1_median,accX1_iqr,accX1_var,accX1_skew,accX1_kurtosis,accX1_rms,accY1_median,accY1_iqr,accY1_var,accY1_skew,accY1_kurtosis,accY1_rms,accZ1_median,accZ1_iqr,accZ1_var,accZ1_skew,accZ1_kurtosis,accZ1_rms,gyroX1_median,gyroX1_iqr,gyroX1_var,gyroX1_skew,gyroX1_kurtosis,gyroX1_rms,gyroY1_median,gyroY1_iqr,gyroY1_var,gyroY1_skew,gyroY1_kurtosis,gyroY1_rms,gyroZ1_median,gyroZ1_iqr,gyroZ1_var,gyroZ1_skew,gyroZ1_kurtosis,gyroZ1_rms,class
-1.549,6.463,24.55149591,-0.9865613281396872,-0.3033161003668785,6.214757861735243,-9.41,9.448,47.79894166666667,-0.10069234417513906,-0.8256505814051085,9.184728126624108,-8.681,3.225999999999999,18.522499290000003,-0.9262681965820488,0.2820074525803675,11.023458582495785,0.0,0.44199999999999995,2.1500450433333333,-1.7600221847674815,2.2459878811532112,1.4800607960485945,-0.679,1.653,1.1923262099999998,-1.3002586465316657,1.5342136833434985,1.4115092915032474,0.0,1.269,2.604521956666667,0.8647110878883353,0.49855922239326844,1.718101079680704,8
-2.908,5.593,16.273973499999997,-0.717234535750515,-0.3119171791099653,5.257407167035858,-9.661,10.415999999999999,48.47867577333334,-0.045318952156738125,-1.1073896165279207,9.050711450488299,-9.432,4.152,19.00868932666666,-0.8733102601741044,0.1451600768280974,11.05095358057394,0.0,0.102,2.3346451066666667,-1.3162186667667015,2.401603590579155,1.532645033920118,-0.287,1.186,1.7287460833333332,-0.8723255970365377,1.2615353665534546,1.4801167791765621,0.0,1.146,2.3425086099999994,0.7433650502197294,0.9456841013892809,1.646211480946479,8
-3.275,5.285,21.521600473333333,-1.600298058295681,3.212363400669598,5.8446717752154385,-9.642,11.18,48.137812473333334,-0.08157326877163389,-1.1290758058909516,8.859979810360743,-9.508,4.441,17.076763249999996,-0.8519267931619171,0.25901022264158025,10.600333215517331,0.0,0.393,2.46038661,-1.24618126221663,2.1351576257010603,1.5479508260923536,-0.248,1.539,2.6010560733333334,0.6601965656844838,2.679586391188397,1.7162259641434168,0.172,0.961,1.9578161766666666,1.045763684876396,1.4714328512776227,1.5239314813993443,8
-2.94,5.242,29.94847230666667,-1.4198880077822642,1.607078090946092,6.472427553862615,-9.651,10.972,57.543320723333345,-0.041304611854199154,-1.177264440447758,9.485300347379622,-9.563,6.353,11.778378666666663,-0.1953948725353946,-1.0652806037782572,10.233441970324549,0.0,0.471,3.1890594566666675,-0.6232963223861988,2.122888390980356,1.753826296986107,-0.285,1.598,3.7515473333333333,0.45952457815577663,1.25198835824302,2.035770045953128,0.197,1.219,2.54282306,0.8638623043035196,0.4629478466973138,1.7726293803274278,8
-3.092,5.447,7.943188706666671,-0.254996499618518,-1.0939870017397595,3.6396829312455226,-9.683,10.425,55.40220579000003,0.33093363135509163,-0.99913414843224,10.08937358412305,-9.299,1.0999999999999996,2.7439128900000007,0.9327419896709228,0.21337005710798396,8.90432383732757,0.0,0.606,0.39623894333333326,-1.05907314907504,1.5500979037656668,0.6337746918266774,0.0,1.0390000000000001,1.8609823100000005,1.090541928752983,0.1229226458523196,1.441456735389585,-0.152,2.426,2.451036393333333,-0.6349930340516369,-1.1549861394989545,1.8790727606987443,8
-3.014,4.571,17.324788656666666,-1.6713265959431054,2.9170577973652216,5.430817172396802,-3.22,11.353,53.44185361,-0.3896492275625466,-0.9877201668008699,8.735295042527184,-9.605,3.681000000000001,21.065505989999988,-0.8717458972242155,0.3827087673063141,11.334619215483157,0.0,0.38,2.2495791666666665,-1.895387053996198,2.1921870940333914,1.5422775366321069,-0.142,1.312,1.9965680399999999,-1.0288023618766486,0.3502571139470634,1.577876344964966,0.0,1.22,3.3057407599999995,-0.08228904399421215,0.5048176462458489,1.808467815583125,8
-3.99,5.443,14.579703389999999,-0.975015426051815,0.8938678856255167,5.335326981544805,-9.604,11.827000000000002,55.220958333333336,-0.23655938954559003,-1.0819343970077797,8.955794718504885,-9.787,5.0680000000000005,18.797730723333338,-0.7408996160638147,-0.26194730938676036,11.376071706876674,0.0,0.236,1.8464274766666664,-1.9732500921748597,2.5287396870760386,1.3995025258998284,-0.511,1.703,1.2109278933333336,-0.9426423038143213,-0.5401590468142707,1.4087439085937514,0.0,0.954,1.8881160433333333,1.4932088803652888,1.3471554863888011,1.5233388329587085,8
-3.99,5.904,14.985316210000002,-0.8547970337974404,1.2818745534754399,5.060951301879915,-9.626,11.321,57.78554440999998,0.0390761920482557,-1.1615014846382266,9.73774347372121,-9.497,4.8950000000000005,13.39157209333333,0.25694102732539975,-0.098412932054738,10.11153308257457,0.0,0.199,2.7055873733333335,-0.4079763178700969,2.040484571907241,1.6417392728445037,-0.141,1.398,2.5274269933333344,0.41925875233719745,3.27583040708576,1.6839915439217623,0.0,1.523,2.342341043333333,1.1453599241491088,0.40714476729315274,1.7467002375908696,8
-3.69,5.1690000000000005,12.489338583333335,-0.9298833533456813,0.7740027666322673,5.139214998421452,-9.647,12.138,58.51719775000001,-0.1249634404942325,-1.1362826975251463,9.205153221973005,-9.895,4.6370000000000005,17.230573609999997,-0.4385394886465139,-0.6515927791052696,11.09355077150684,0.0,0.388,1.8878396433333335,-2.1259948155316204,3.3401049053408753,1.4008364786797922,-0.244,1.385,1.4926389899999999,-1.4198401508185936,0.7569990233120767,1.4633151813604615,0.141,1.412,1.9117924433333329,0.9538760161159652,0.6530382420374665,1.5495177443320873,8
-4.433,5.468,9.370505760000002,0.02025645895305934,-1.0086691133505277,4.968803610528394,-9.703,11.284,51.47532662666666,-0.2197959516137491,-1.1181515408292393,8.79337501531693,-9.644,6.491,17.35332146000001,-0.4483290880694855,-0.8473701194565528,11.1422083358731,0.0,0.151,1.949766806666667,-1.9586152693137786,2.4451685863002615,1.4583002297195182,-0.466,1.3190000000000002,0.8133390000000004,-0.8838058166443454,-0.5278387800395792,1.245668270447634,0.197,1.007,1.3450403100000001,1.0848757537891116,0.8659471544749882,1.3228760637338632,8
