accX1_median,accX1_iqr,accX1_var,accX1_skew,accX1_kurtosis,accX1_rms,accY1_median,accY1_iqr,accY1_var,accY1_skew,accY1_kurtosis,accY1_rms,accZ1_median,accZ1_iqr,accZ1_var,accZ1_skew,accZ1_kurtosis,accZ1_rms,gyroX1_median,gyroX1_iqr,gyroX1_var,gyroX1_skew,gyroX1_kurtosis,gyroX1_rms,gyroY1_median,gyroY1_iqr,gyroY1_var,gyroY1_skew,gyroY1_kurtosis,gyroY1_rms,gyroZ1_median,gyroZ1_iqr,gyroZ1_var,gyroZ1_skew,gyroZ1_kurtosis,gyroZ1_rms,class
-0.975,5.567,62.548684793333344,-0.00400703430798773,0.42510801075379545,7.757447015610226,-11.951,10.047999999999998,20.86950817666666,-0.21889064049574625,-1.7625950368056158,14.54245187855198,-7.846,7.166999999999999,112.19382864333335,-0.7408770613006553,-0.40055578151785776,14.836996681269428,0.0,2.49,6.340029556666667,0.15354630030485614,-0.44187176591551136,2.469557425936882,0.0,1.8170000000000002,5.361269640000001,0.0811737916473112,0.13419004451348027,2.301741818710344,0.0,2.013,7.79254371,-0.22439617166503414,-0.5765292150781716,2.7672815686156693,1
-0.722,3.515,33.16966276000001,-1.2897955723195287,3.136924027423351,5.656377116140684,-9.665,8.834999999999999,27.539298056666656,-0.3701992113211036,-1.0919313296240436,12.747170456222824,-8.537,8.847,107.75618425,-0.2659054324566026,0.03594756836668589,14.344307647286433,0.0,4.009,8.520367173333334,0.15321697188653002,-1.1056521843906963,2.884805719628273,1.504,4.348,6.57379019,-0.6758775037595673,-0.04102351766957835,2.933216896173892,0.0,3.076,5.08323125,-0.18780134984249708,-0.4621501726773749,2.2091266509641314,1
-1.224,4.196,91.42849754000001,0.1698988628668444,0.18686651856059466,9.368841800350777,-9.373,10.104999999999999,23.857878789999987,-0.6757519099285888,-1.3108066316192417,13.06511328691795,-8.634,3.4410000000000007,73.33520566666665,-0.7412703687461067,1.085207111305591,13.985706777993023,0.0,2.949,6.0760032100000005,-0.07165878081335797,-0.6856775482460504,2.4911728161651086,0.873,3.579,5.909902666666667,-0.612295513337707,0.2355276894776308,2.7220536952822956,0.229,1.829,5.03515894,-0.30852642812908715,0.33318766319421744,2.2858976705005847,1
-0.857,5.0169999999999995,22.97369991666666,0.3064926176319185,0.31688845696803947,4.738797408625948,-10.36,6.9609999999999985,24.222220606666657,-0.18865680308092123,-0.7593785107247837,13.07730220496567,-8.816,2.615,111.70857771,-0.36221401555198396,-0.18739459280974868,15.036939116721861,0.0,3.68,4.508352456666667,-0.6018540019876116,-0.9990285204038987,2.205067091949812,0.396,3.587,6.6887784166666675,-0.26014193299525573,-0.4483523421177371,2.716266282970063,0.0,1.512,5.733150160000001,-0.3476445401188668,0.05016205038282617,2.3814219701682435,1
0.9,5.751,15.784580999999996,0.19564178906375382,-0.8037098606605952,4.242701559148369,-13.643,10.223999999999998,22.153510499999985,0.12413099806619636,-1.3828796586592726,14.50256426015758,-7.086,6.636,104.99647042333335,-0.7345766869025028,-0.2781833927141104,14.383238432286381,0.0,3.0100000000000002,7.077253893333334,0.11580205738127577,-0.8339735294410464,2.6115489426775063,0.0,2.988,6.42691575,-0.06076725392268915,-0.5022739887994949,2.58477544866087,0.115,2.578,7.348582526666667,-0.2946003215377829,-0.5092900044113122,2.739778188102095,1
-0.683,2.34,24.62012780666667,0.5986078677743151,2.284808690712226,4.946390085708971,-10.245,8.645999999999999,20.078423343333316,-0.6334125872984671,-1.3190845815367505,13.342533141798823,-8.378,7.261999999999999,57.68290325999999,0.202586072769632,0.1873591121143372,12.690283535051531,0.0,3.492,5.154391839999999,-0.42519452750555126,-1.2250029697452411,2.380058158953264,0.605,4.486,8.02934499,-0.5439742584277866,-0.4725815938598035,3.04135513874983,0.0,1.808,4.461730640000001,-0.42980908554346153,-0.47272262163048584,2.1001419475835434,1
-0.223,5.1530000000000005,31.08925994333333,1.0449255784991065,1.316895767265268,5.617028762611065,-12.937,10.021999999999998,24.88092263999999,0.0013256892665721178,-1.6082207752883877,14.303053911665158,-8.663,9.035,80.20432534000001,-0.1142493750242031,-0.22073979284506962,13.108611795304643,0.0,2.245,6.160563416666666,0.2149143286035312,-0.6133172721380942,2.48695738604424,0.353,2.061,4.18320631,0.03817218195579089,0.5537299632767896,2.173546245194705,0.0,3.516,7.429065423333334,-0.08671359544650523,-0.7087265841335735,2.6823842454055686,1
-1.497,8.705,90.31750597666667,0.2202731569487327,0.12754649121135797,9.453359756192505,-13.127,9.970999999999998,21.156703043333323,-0.03223769707434937,-1.8337545454009838,14.975493092382633,-8.804,4.642999999999999,79.63436742666666,-1.1675644064240958,1.6962958086744857,12.270812008991093,0.0,0.952,4.0676886566666655,0.1418808539915737,0.81984030923077,2.0014685308542823,0.0,2.608,5.401743916666667,-0.27837260309742434,-0.16853912924745318,2.3550784530456728,0.0,2.988,6.459689426666667,-0.1656508264180577,-0.4931909094377005,2.5810147151847085,1
-1.772,8.263,79.32791907333333,0.1893441354607818,0.3051538562346283,8.793695352921889,-11.208,9.973999999999998,22.280367193333337,-0.33669116713366876,-1.6690389366035374,14.213584281243065,-8.815,3.379999999999999,81.57269289333333,-0.9902174731756901,1.4593888692711188,12.445697526454675,0.0,2.088,4.9917582566666665,0.026778616345177322,-0.11566340268353992,2.292730241437051,-0.1,3.107,7.1331551666666675,0.0807815020535335,-0.7616656237015649,2.6673016177402964,0.0,3.847,7.6166418333333334,-0.018199458185662327,-0.7574346877511489,2.7331414013914466,1
-1.683,7.265000000000001,72.01549274333335,0.1933072194109438,0.4353196260951906,8.365362335248845,-10.518,10.012999999999998,22.384717343333325,-0.3183513825842873,-1.7039424010478763,14.114449604571906,-8.937,4.273999999999999,84.49312902666667,-0.7024545398075305,0.5908717794274483,12.659160909001828,0.0,1.983,3.279143076666666,0.1371782423820707,0.6936103309893986,1.9537738456638218,0.192,1.9149999999999998,6.477484106666666,-0.405866612042182,-0.027822396841684416,2.599382326630694,0.0,1.697,7.510071723333334,-0.21183391674767632,-0.5334459810280086,2.7008960439083913,1
