accX1_median,accX1_iqr,accX1_var,accX1_skew,accX1_kurtosis,accX1_rms,accY1_median,accY1_iqr,accY1_var,accY1_skew,accY1_kurtosis,accY1_rms,accZ1_median,accZ1_iqr,accZ1_var,accZ1_skew,accZ1_kurtosis,accZ1_rms,gyroX1_median,gyroX1_iqr,gyroX1_var,gyroX1_skew,gyroX1_kurtosis,gyroX1_rms,gyroY1_median,gyroY1_iqr,gyroY1_var,gyroY1_skew,gyroY1_kurtosis,gyroY1_rms,gyroZ1_median,gyroZ1_iqr,gyroZ1_var,gyroZ1_skew,gyroZ1_kurtosis,gyroZ1_rms,accX2_median,accX2_iqr,accX2_var,accX2_skew,accX2_kurtosis,accX2_rms,accY2_median,accY2_iqr,accY2_var,accY2_skew,accY2_kurtosis,accY2_rms,accZ2_median,accZ2_iqr,accZ2_var,accZ2_skew,accZ2_kurtosis,accZ2_rms,gyroX2_median,gyroX2_iqr,gyroX2_var,gyroX2_skew,gyroX2_kurtosis,gyroX2_rms,gyroY2_median,gyroY2_iqr,gyroY2_var,gyroY2_skew,gyroY2_kurtosis,gyroY2_rms,gyroZ2_median,gyroZ2_iqr,gyroZ2_var,gyroZ2_skew,gyroZ2_kurtosis,gyroZ2_rms,class
0.618,6.437,87.62780393999999,-0.551208221811999,-0.6349273988099178,9.397328871546424,-9.891,8.770999999999999,36.104642739999996,0.4460762097057307,0.19999045363982226,13.243212782402916,-10.429,2.908999999999999,12.725697706666663,-1.3217526352061693,2.208614654809118,11.769991075612591,0.0,2.443,3.869167823333333,-0.5643645001664594,-0.9241326812540511,2.1534229310565074,0.0,2.862,5.608310639999998,-0.1455876842070811,-0.4742824876616658,2.3620331919767765,0.0,3.335,6.949308873333336,-0.054581208819741475,-0.6558956950044763,2.582925566097482,-1.619,2.167,16.959143656666665,0.24898424239620967,1.3168955600432755,4.414427428330882,-9.71,0.9430000000000014,9.651741160000004,-1.6609345563485771,2.8596899005481218,11.05443353772594,-11.337,4.263,11.159319806666668,-0.9645722685057869,0.28424263462815835,13.289524771036772,0.0,0.221,0.45814817666666663,1.9097922968544634,2.2717562340566104,0.7166207923302255,0.0,1.139,4.240586749999999,-0.05180127502175129,0.28908970806612144,2.0183022370299253,0.0,0.987,3.0584103399999996,0.9022434878708504,1.2390822127218089,1.7140737557059789,4
0.0,10.467,86.2391081666667,-0.464442178696636,-0.5825715943142824,9.435970750272597,-9.999,9.945,48.57365305666667,0.9393552619242884,1.3597130728763354,13.825302697590386,-10.721,2.798,26.47270404,-0.7800427121635259,1.4827390999389651,13.200485592583327,0.0,2.734,5.150135556666666,-0.03938421222563341,-0.3577217104963979,2.330869974923526,0.0,1.766,5.00651754,-0.004523873858725545,-0.019846727107274198,2.1937420449998215,0.0,3.4859999999999998,7.65049986,0.03270969193734235,-0.7579693976636395,2.7284449270601008,-1.674,3.5839999999999996,42.70493485999999,0.571278030590096,3.131680752152972,6.791056589368107,-9.68,1.2850000000000001,12.174963323333342,-0.5304476915780814,1.4863663930469855,11.10471956962444,-11.562,2.436,13.015748093333336,-1.1478656167654233,0.38418798215127126,13.60186508534767,0.0,0.148,0.20086278999999996,1.5932790857994137,1.5029254009049975,0.4684125532049712,0.0,1.187,4.7963226599999995,-0.22986701294300532,-0.023305406229818804,2.152441339502659,0.0,0.414,3.422946993333333,0.6311663637621107,1.0627896794389002,1.8145459928037095,4
0.153,3.684,43.55398830666667,-1.2678016155605767,1.1420854933896765,6.585569995072561,-9.77,9.395,67.58717805666664,0.21391375708581406,-0.7395228812792607,10.66517828074149,-10.254,1.2279999999999998,7.953643583333332,-1.1775545682963902,2.5589540930941332,10.851126273341398,0.0,2.601,3.29898084,-0.6590656783041173,-0.7058550866180848,1.8827388560286316,0.0,1.48,3.15701256,0.09246000863985523,0.5649331887457696,1.740924731285072,0.0,1.682,6.669917859999999,-0.13210098779051205,-0.3654110941828179,2.578231122300714,-2.097,0.44100000000000006,3.6742000099999994,1.8983210945462012,3.077550086876963,2.429689815593752,-9.525,1.4000000000000004,4.394238989999998,-1.0196778059576765,3.3534445183874064,10.323026412830687,-11.364,1.3139999999999983,1.4275683433333324,-1.3868469588492738,1.4892211582012562,12.01564436557607,0.0,0.435,0.16555783333333332,1.2256691535521176,0.33192420325897265,0.4292786507619497,0.0,0.554,2.463339006666667,-0.7642492757512197,0.9627023719567083,1.5381370550116789,0.0,1.239,2.7848709166666663,0.6742780798662985,0.2576960966821691,1.6402049384147093,4
0.368,6.235,37.59978327666666,-0.7130104295875991,-0.4428751793356662,6.254280041699444,-9.803,10.811,63.69723631,0.2583462433647188,-0.9797585822599166,10.567760409850328,-10.105,2.2720000000000002,11.084966526666669,-0.378811244323007,-0.1888395597738617,11.004734902758903,0.0,2.257,2.8236232433333335,-0.0438741206479353,-0.5483460250684904,1.769740986698336,-0.112,2.5149999999999997,3.63293434,0.3522896110962761,4.94303548923547e-05,1.8883248555267178,0.0,1.887,6.676537993333334,-0.1918108057286303,-0.38095334503982414,2.561393222447502,-1.511,1.1149999999999998,9.665238039999998,-0.7147254809262698,4.963337877627825,3.3874874287589614,-9.494,2.0749999999999993,8.728020416666668,-0.9142446627989648,3.002787701656711,10.2853246793672,-11.565,1.950000000000001,4.255295143333336,-1.3667810214819147,1.2986221008267131,12.623534742693902,0.143,0.297,0.09792838999999996,0.9996184361614331,0.6120260838167835,0.3571538044036491,0.0,0.819,2.35945475,-1.192793254040662,1.7853129856085568,1.5050224450153558,0.0,1.6709999999999998,2.896683206666666,0.5145072302081409,-0.11918461886037823,1.66758878624198,4
0.239,6.085,50.99890296,-1.2644958490133338,0.6222255885008003,7.169138168566707,-9.776,11.399,70.52750695666667,0.04908516710992029,-1.1486143597129403,10.67523075909837,-10.312,2.1110000000000007,8.43143849,-0.09544953750529861,0.5187666041710965,10.905021298466131,0.0,2.06,3.2898295933333337,-0.42185605853415803,-0.5104297982880159,1.9401880836661172,0.0,1.066,2.762184406666666,0.3476670143489048,0.6831817345625417,1.6380637960714473,0.0,1.364,6.387211083333333,-0.09059512216971916,-0.338568703074428,2.5074122676576343,-1.637,0.5950000000000002,12.681520526666667,-1.4997663075997778,5.41875260122011,3.9576805581047094,-9.645,1.2599999999999998,7.406061126666668,-1.1639612733307234,1.875745999543783,10.704144161958956,-11.389,2.433,4.309609393333333,0.22304358999269647,0.4348732621764779,12.370053348308568,0.0,0.352,0.2219349933333334,1.0886627073305413,0.7766018885209593,0.492266147525909,0.0,1.388,3.3649850433333324,-0.4889968183707197,0.42881041554751054,1.8068520470697096,0.0,1.183,2.8318819066666663,1.1300916510116186,1.069500915058967,1.6490304666682178,4
0.135,3.306,33.192237760000005,-1.0750748460266841,0.7895325717029071,5.740141883263862,-9.761,11.754000000000001,68.19808408333334,-0.0005862321848395468,-1.0774828577061784,10.385724901036038,-10.166,3.7439999999999998,18.00074321,-0.9517457656009575,0.03599606956739754,12.237943420362752,-0.325,3.164,4.457748106666667,0.15096102427822838,-0.7770769725147066,2.2596804110316135,0.0,1.304,3.1791969166666667,-0.47113508387873637,0.4362203740523438,1.7782724875563927,0.0,2.235,6.2162751400000005,-0.18216831214516718,-0.29947616675181177,2.50694501734681,-1.455,1.167,5.870696723333334,-0.817071802164951,3.427107009198557,2.928573898674917,-9.583,1.979000000000001,4.022730740000001,-0.20160811920853944,1.791260854184614,10.226235461791402,-11.134,2.394,3.3087277399999997,-1.41152768197287,2.3117402844034167,12.361790323411897,0.0,0.312,0.10381026,0.2650850083121252,0.872375560049738,0.34554843365293963,0.0,1.253,2.458296273333333,-0.3893449303440622,1.0321305234015306,1.538554087447042,-0.195,1.106,2.34092224,0.9416530443482233,0.4532745025082119,1.4996652959910755,4
0.441,8.777999999999999,45.29215128999999,-0.5449133337930038,-0.9092921921710744,6.787924212894543,-9.74,7.880999999999999,53.062609073333334,0.0987721440411923,-0.49861401505954817,10.065417213409487,-10.297,2.0279999999999987,15.743054156666664,0.45663838304837834,2.7420474981694563,11.176548136164405,0.0,1.582,4.859817176666667,-0.40914470130812974,-0.5016601823191813,2.1613500040483955,-0.122,1.3719999999999999,3.491412726666667,0.15376697552589502,-0.448893729411004,1.8577971040993686,0.0,2.421,6.5908847733333324,-0.06449669078587457,-0.6642628124631047,2.600355121901622,-1.493,0.9129999999999998,2.7332565433333333,-1.5395184734948322,4.104134859828867,2.3679996790540327,-9.55,1.8849999999999998,6.093022310000001,-0.0690472863249546,0.5188612463792519,10.535671790635849,-11.286,1.8010000000000002,3.0862576066666647,-0.7893940603002655,-0.19901204819459073,12.03053369555981,0.118,0.273,0.10693289333333335,0.6985459408538164,0.42427408056171645,0.3637990654193603,0.0,1.287,2.2489368566666665,-0.6927827444285448,1.587508464684829,1.4759784009259758,0.0,1.407,3.2568029399999996,0.8468287377073365,0.3674024403431928,1.7686468499957813,4
0.0,11.955,60.58635102666668,-0.5928024651998458,-0.8165256681535378,8.163451605785387,-10.044,5.263,50.15251105666667,0.3240965661449119,-0.5308895564731371,12.422380180947613,-10.46,3.106,16.713457623333333,0.7607481048802072,1.5320891445831961,11.081334300525366,0.0,2.678,3.9648526766666667,-0.35876787855143183,-0.43531511521083566,2.082896540877631,0.151,2.451,4.13342631,-0.16401589306450887,-0.24302417177691593,2.054120493057795,0.0,3.583,7.957682873333333,0.07348031010102114,-0.7937080757914057,2.764037394826633,-1.806,2.358,9.89569874,0.9421375753280203,2.278444085128438,3.461904337210952,-9.798,1.9900000000000002,6.895719083333333,-0.21056213482072647,1.9699588377651152,10.825207403093948,-12.337,2.8529999999999998,6.171287443333333,1.1761757626793183,2.446018646839713,12.265807542921909,0.137,0.256,0.10682175666666666,1.1514635980596435,0.5033370579363114,0.3993241289979858,0.168,0.82,3.0912980833333332,-0.3793249419712523,0.6721025058007801,1.726902000693728,-0.125,1.847,2.8805203333333336,1.0135172541533013,0.721095367070427,1.664119514938756,4
0.459,12.609,88.15259804,-0.4968289399042537,-0.6968671191861495,9.34606131586991,-9.95,5.642000000000001,43.062570789999995,0.7757987104191798,1.395318044154699,12.8857615343448,-11.052,5.061,15.46720575,-1.0180027566662737,0.11680216401499388,13.459778990756126,0.0,2.198,5.411166666666667,-0.0345698014189897,-0.6289074154921659,2.380077175219325,0.0,1.733,5.562747423333334,-0.023165872266227027,-0.3596498404713917,2.3495503484709577,0.0,1.549,7.579349333333334,0.05901442386664766,-0.5789315825690382,2.700464441535937,-1.551,1.435,23.406305583333335,-2.2645941154376876,8.27512331150023,5.219940133756325,-9.657,2.1849999999999987,8.762996006666667,-1.0902445912020338,2.0542508840284173,10.908229841729591,-11.37,2.975999999999999,5.752320910000001,-0.6843781479969554,0.935494420502557,12.738548774487619,0.0,0.354,0.30810130999999996,1.5126340007403951,1.281403789233595,0.5839606493591841,0.0,1.275,4.424097776666666,0.02125889311386738,-0.013312973721800958,2.067303074055664,0.0,1.213,3.1181191666666668,0.7032541870191483,0.5603709568183213,1.7304537670796063,4
0.52,5.714,88.18264391666666,0.23505625698436125,0.6066985246696088,9.260711642201153,-10.399,9.88,24.99199391666667,-0.3289473467411122,-1.4276706634660237,13.973613818908836,-10.981,2.219000000000001,15.524765059999998,-1.492667388318218,0.8022931449622033,13.181329579370967,0.0,2.9659999999999997,5.475967793333333,-0.20097842325973247,-0.5828434431441685,2.3621751078190627,-0.118,1.404,7.096520739999999,-0.10782011764108966,-0.44735604920601313,2.6221137122558202,0.0,1.296,8.24027061,-0.017883957891224066,-0.7725172871438422,2.8131445679168356,-1.954,0.8039999999999998,33.18404359,0.6128460853030607,2.952628309493691,5.8583123644954265,-9.637,0.7969999999999988,13.34085614,-0.32403425299968674,3.6847653223874284,10.755028189642276,-11.87,2.844999999999999,8.692858660000002,-1.6849212000360685,1.9520582778518243,13.401963266626275,0.0,0.2,0.4291208233333333,1.5414390530919369,1.893436362440438,0.6718733809282817,0.0,0.756,3.9690286433333326,-0.039261357118311545,0.3697166849966731,1.969187954462448,0.0,0.818,2.7659187900000006,0.6442157014335766,0.7301543383300637,1.6297448511960393,4
