accX1_median,accX1_iqr,accX1_var,accX1_skew,accX1_kurtosis,accX1_rms,accY1_median,accY1_iqr,accY1_var,accY1_skew,accY1_kurtosis,accY1_rms,accZ1_median,accZ1_iqr,accZ1_var,accZ1_skew,accZ1_kurtosis,accZ1_rms,gyroX1_median,gyroX1_iqr,gyroX1_var,gyroX1_skew,gyroX1_kurtosis,gyroX1_rms,gyroY1_median,gyroY1_iqr,gyroY1_var,gyroY1_skew,gyroY1_kurtosis,gyroY1_rms,gyroZ1_median,gyroZ1_iqr,gyroZ1_var,gyroZ1_skew,gyroZ1_kurtosis,gyroZ1_rms,class
-1.209,4.376,17.042735776666667,-0.5169859833363105,0.6509400600788262,4.340740646479584,-4.094,10.154,46.14472086,0.13745279948193648,-0.31113698892108843,7.25645362418861,-3.12,4.064,50.189236040000004,-0.6789041757356629,1.1906064327397,7.485151413298197,0.0,3.704,5.873683166666667,-0.4187148670400181,-0.9951066491471274,2.3841539547604724,0.13,3.0549999999999997,4.100313773333333,0.2932931880723773,-0.588792368168638,2.004342655336158,0.626,2.037,4.2462781099999996,-0.037598455704053,-0.3286200234174097,2.0572693552376653,3
-1.192,5.449,16.43783682666667,0.1808939571206199,-0.8262915075051502,4.100790713996509,-8.037,5.4879999999999995,33.99074604,1.3814963037856507,0.8927157825414609,8.51014011870545,-5.463,9.137,59.227944043333316,-0.023946232538834777,-0.08285086277757747,8.575556506723048,0.499,2.469,3.8837532733333333,-0.4013734258911978,0.6550150208766317,2.1191864571103696,0.0,1.139,3.7561916566666667,-0.33988779039393685,0.1026138562111143,1.9016505146845464,0.152,1.065,3.836707706666667,0.5298554246129642,-0.31801286539000273,2.0023073490351075,3
-0.823,2.225,12.161491823333334,-0.5854914845184036,0.44765412366175417,3.618377503799182,-7.836,6.992000000000001,37.26291967666668,0.9730345710034513,-0.11108638293953277,8.586263257086868,-4.628,9.911000000000001,50.36429680666666,0.08812586228182709,-0.3112224246958042,7.782856781413879,0.195,2.133,4.095260626666667,0.019549558456289733,0.3165639050497213,2.1459337175225146,0.0,1.6669999999999998,3.2403699566666657,0.08863216798108364,-0.2709859218263033,1.7643062545941393,0.0,1.1720000000000002,3.346639593333333,0.7065737069400886,-0.1396848850014929,1.8670300372516775,3
-0.689,4.333,25.02852912666667,0.6267854375743332,-0.0066555852391676495,5.022747284106577,-10.289,4.856000000000001,36.25850375666667,0.6539657933211207,0.14653087846067958,9.561660991689676,-7.323,9.55,79.55594299,-0.5132900247514123,1.0323147866977802,10.123345603109675,0.0,2.773,4.59984114,0.15246147542282446,-0.03577692394617671,2.277501367727361,0.0,1.053,2.64405621,0.24982119968379923,-0.25160522565581633,1.5942117550689432,0.0,1.007,4.397383206666667,0.17082684451443103,0.18042777959877032,2.115310171109665,3
-0.718,2.2800000000000002,23.334313456666667,-0.8341320917710758,1.6691801838707043,4.797137425590391,-10.26,4.773,47.72358474333334,1.2101805199895783,0.6244003032085619,9.674869729355533,-6.213,8.837,65.44452374999999,-0.08708126906458336,0.03776116766825055,9.2440243595525,0.0,3.114,4.279965006666668,-0.06922090971738057,-0.1083049070345834,2.1871282724156806,-0.102,1.8559999999999999,3.432122226666667,0.18518395802327706,-0.5013923180729987,1.817829518959355,0.0,1.399,4.442481656666666,0.46523169943959036,-0.45794792511230353,2.1072838441937525,3
-0.794,3.176,25.70243049,-0.6094433435963315,0.7488151415146538,5.078200271749826,-8.355,6.930999999999999,51.72219794,0.764407315268689,0.04874372541894978,9.23952133825124,-5.585,9.467,71.32390721,-0.48151289536072533,0.569866496529654,9.585400580048805,0.167,2.498,4.095030443333333,-0.20228042845589222,0.1596489220774182,2.188361825658636,0.0,1.375,3.526230576666667,0.45236844282400884,-0.040058200777762565,1.8451233346310485,0.0,1.204,3.3683234066666663,0.5497918038637505,0.1466491196416535,1.8463071033823166,3
-1.074,3.566,14.90517141,-0.3514670190711252,-0.31373185369391665,3.9170673060339416,-7.614,6.423,42.781186573333336,1.147311232603776,0.18671155863344868,8.394755927363224,-3.779,8.308,42.12882252666665,-0.12860165115458227,0.05146362929979453,7.424754134649847,0.441,2.234,2.9761116666666667,-0.5660802430868486,1.4125614770923844,1.8701302735371135,0.0,1.823,4.059124843333334,0.4860674398562331,-0.373427746000901,1.9770570249742416,0.0,1.072,3.7795637066666665,0.36494939915643804,-0.42269077802524047,1.9484645134053635,3
-0.955,2.959,17.45857216666667,-0.20912569501508083,0.2827055759593038,4.190828710410389,-7.905,7.936,50.644266226666666,1.0464647399270945,0.38875959431616813,9.080092175743593,-4.17,9.598,61.22586123999999,-0.7121153786053878,1.2262027378476592,8.718882976620343,0.284,1.911,3.424973123333333,-0.2471491750864176,1.238835662897264,2.031527376138456,-0.122,1.8820000000000001,3.2164826433333342,0.5351299583249953,0.04058147186639394,1.7651078040731676,0.0,2.956,3.8041425266666664,0.5883843539865622,-0.50808002593135,1.9799435648522914,3
-0.746,4.271,18.73996,-0.1256952236089544,0.14804086001586736,4.368578441552812,-8.942,6.0440000000000005,40.831356160000006,0.9743658270183978,-0.2643185019088343,8.87971302464218,-4.287,9.874,52.94942970666667,0.06166473366131905,-0.39818550823930954,7.989643298671099,0.496,1.844,3.2698113233333337,-0.38665914022319087,1.065340822867265,1.9244637486842926,-0.149,1.495,3.27747726,0.2941961078408662,-0.22841042061113725,1.7739102683055872,0.0,2.889,4.935683226666666,0.18629878632818117,-0.7060940594364586,2.235627339249545,3
-1.963,5.421,20.87419966666667,-0.1997164603197493,-0.4928807212795405,4.747903592113049,-5.257,8.812000000000001,37.06521966666666,0.6889519008896036,-0.4401117845129816,7.133467241110735,-2.266,4.401,48.74549840999999,-0.6573768259574029,2.0228071736671103,7.305784905128264,0.168,3.1799999999999997,6.553498489999998,-0.1660363809074442,-0.8992678629233297,2.513082242983703,0.28,1.9540000000000002,3.417179109999999,-0.2965846133262127,-0.4365460256962388,1.8259956955042365,0.251,2.629,4.879430343333333,0.4189056571429344,-0.6984157684988417,2.175620426453107,3
