accX1_median,accX1_iqr,accX1_var,accX1_skew,accX1_kurtosis,accX1_rms,accY1_median,accY1_iqr,accY1_var,accY1_skew,accY1_kurtosis,accY1_rms,accZ1_median,accZ1_iqr,accZ1_var,accZ1_skew,accZ1_kurtosis,accZ1_rms,gyroX1_median,gyroX1_iqr,gyroX1_var,gyroX1_skew,gyroX1_kurtosis,gyroX1_rms,gyroY1_median,gyroY1_iqr,gyroY1_var,gyroY1_skew,gyroY1_kurtosis,gyroY1_rms,gyroZ1_median,gyroZ1_iqr,gyroZ1_var,gyroZ1_skew,gyroZ1_kurtosis,gyroZ1_rms,accX2_median,accX2_iqr,accX2_var,accX2_skew,accX2_kurtosis,accX2_rms,accY2_median,accY2_iqr,accY2_var,accY2_skew,accY2_kurtosis,accY2_rms,accZ2_median,accZ2_iqr,accZ2_var,accZ2_skew,accZ2_kurtosis,accZ2_rms,gyroX2_median,gyroX2_iqr,gyroX2_var,gyroX2_skew,gyroX2_kurtosis,gyroX2_rms,gyroY2_median,gyroY2_iqr,gyroY2_var,gyroY2_skew,gyroY2_kurtosis,gyroY2_rms,gyroZ2_median,gyroZ2_iqr,gyroZ2_var,gyroZ2_skew,gyroZ2_kurtosis,gyroZ2_rms,class
-0.912,0.7690000000000001,5.962606439999999,-0.5232837777709346,3.0407975247198626,2.660743685513507,-9.421,2.301000000000001,27.913062749999998,2.117240399665981,4.798086966515813,9.813873547177995,-9.408,1.5430000000000001,27.92419337333334,-2.133825913314115,4.256056431437697,11.360483202751546,0.0,0.261,0.5304926566666667,-1.3050865180619369,2.4672554932812556,0.7325413844964664,0.0,0.178,1.379358456666667,1.1377067247952326,2.839949737209019,1.1522930703601406,0.0,0.184,1.3960962900000002,1.7109411072049212,4.586130464828259,1.1869606059174838,-0.342,0.664,3.009727343333333,-1.2104570671647559,2.0023039063785397,1.78095739421245,-9.6,0.14500000000000135,2.5214208333333334,1.2267142579866641,3.3057562726155547,9.597937538867399,-9.76,1.956999999999999,3.6798909166666665,1.1087119025316627,0.8450258825430459,10.00237976283644,0.0,0.176,0.08258947666666668,1.027516181526901,0.5990717107479897,0.2946172432156679,0.116,0.271,0.1282173733333333,1.2564014560715786,2.597821529443128,0.3970765669238113,0.0,0.289,0.3055745066666667,-0.457261111153934,0.507770420394773,0.5416254056079719,2
0.238,1.448,15.63303919,1.1147327153311049,2.475137304381975,3.9236335506772293,-9.425,2.3629999999999995,41.09649445666667,0.7771286709402131,1.6054593572272138,11.308717803535465,-9.266,3.819,53.966349326666666,-1.103836214998545,0.020198089385016438,13.734956413472887,0.0,1.086,3.2356334899999997,-0.024030590951529113,1.4483263994943387,1.8191439085459953,0.0,1.272,2.78277275,1.039138930250555,1.349428724015012,1.6413475804959778,0.0,0.0,2.2929283566666667,-0.44238081249397093,3.2789931692567027,1.4837859953510817,0.705,0.688,9.28834676,2.4097176026380343,8.488182254116964,3.1407887671729853,-9.321,0.3069999999999986,4.292686306666667,0.45062966346093575,3.438553226845543,9.533479064853502,-11.161,2.6069999999999993,7.203400160000002,0.8172901046532536,0.6348525702820225,11.268223741122645,0.0,0.241,0.11825021000000001,1.1769383191679563,0.6869840008409662,0.33892264604183653,0.0,0.238,0.5848059566666667,1.6529497731918068,3.6908558824530635,0.7837699407351624,0.0,0.409,0.5048413333333334,1.6509370255828026,2.2149017284319337,0.6962123813894722,2
-0.337,1.369,13.962855839999998,-0.5233743790071068,1.48557712695486,3.7137276636824086,-9.5,2.083,26.48254692333333,0.2730519572315008,1.8370384186455953,10.824498042865544,-9.381,2.1229999999999993,65.22921775,-1.175457534300829,0.6859849438238625,13.928133696945904,0.0,1.7830000000000001,3.479415373333333,-0.19852469462905417,1.1172762224642216,1.8379037733243817,-0.142,0.729,2.7414574233333333,0.3672108592664063,2.48489231628045,1.6275176558182096,0.0,0.602,1.3459951933333334,-0.6076126828666075,1.8531791805762694,1.137002374667705,0.478,1.9140000000000001,22.354575416666673,2.0574277447750977,7.379274211881629,4.644690952044066,-9.375,0.23399999999999999,3.0115592099999997,-1.9309932223627484,3.2616520334836494,9.967812227364638,-11.228,2.333,9.033190393333337,1.4240825839824542,2.4154267860954057,11.064398468963418,0.0,0.12,0.16558922666666662,1.6588939085036378,2.42853716985784,0.4060116747089916,0.0,0.17,0.7229114566666666,1.8751759779902941,3.8566574258775566,0.8785546767276355,0.0,0.345,0.6776243599999998,1.3509459014820604,2.253398550818865,0.8066388783092469,2
-0.401,1.714,34.56029817333334,-0.5915103024756271,3.3755441238441426,5.780109922830188,-9.27,2.6560000000000006,67.81296235999999,1.651707312178299,3.2121766368292803,10.932465522470217,-8.183,1.6790000000000003,86.47936504333335,-1.09815493053057,0.5044792495959278,14.34813714319737,0.0,1.1179999999999999,2.8292074233333335,0.11540873085567048,1.6499564434927798,1.6686679597810943,0.0,0.6080000000000001,2.41130409,1.3010320853803004,2.7486652146314947,1.5279317131338035,0.0,0.77,2.038682666666667,-0.7686956278065323,3.765739620170913,1.4374628760423693,0.502,0.751,10.23543525,1.7670182793272982,6.304819121365263,3.1700739108102827,-9.407,0.8079999999999998,4.574414476666669,-1.911289566231866,4.0846371798773236,10.165032263598576,-11.019,2.8309999999999995,17.685169906666665,0.4723063374994983,5.938585157451712,11.707408637268967,0.0,0.165,0.14616970666666665,1.3689630792365028,2.3782866688394257,0.3766175779222207,0.0,0.441,0.5846444899999999,1.7806823093732893,2.48570421664241,0.8156931285722591,0.0,0.226,0.57238369,1.7183598250357242,3.24440382143296,0.741551077134947,2
-0.578,1.6019999999999999,15.950552943333333,0.22618719220120254,0.31295826450757014,3.9239370127462547,-9.488,3.053000000000001,33.46548382333334,0.493668361238318,0.8100786594535818,11.394427251950841,-8.825,5.984999999999999,60.388755110000005,-1.2134471015399269,1.080846363548214,12.83436594616189,0.0,0.241,3.68929949,-0.3614801221873063,1.0064679328025896,1.8989256962819792,-0.133,0.813,2.907111333333333,1.0241507460194466,0.8325352511771742,1.674613185186358,0.0,0.641,2.0028324066666667,-1.0131552984604302,3.2384202121390455,1.3958633314189466,0.642,0.966,5.206272256666666,-1.195069585795831,4.230126779992153,2.333130412128735,-9.37,0.2240000000000002,5.859716023333331,0.45325142403193075,2.51858805826304,9.451662285545332,-11.116,2.1479999999999997,17.12970650666667,-2.6843000541536743,10.555013726668818,12.023074428780685,0.0,0.17,0.18114619333333334,1.6863043743092598,3.0019823014694467,0.41781589246939854,0.0,0.358,0.39338483333333324,1.8081913648861978,2.69364264187881,0.6867699760472935,0.0,0.458,0.6722111566666665,1.8144430268194625,4.691196880715968,0.8039713178963537,2
-0.326,2.7119999999999997,27.503140056666666,-0.7261713935023396,5.958036767417093,5.1414629746794835,-9.467,3.2840000000000007,79.54742002666666,1.3737456455494956,1.773489427755707,11.70873613674849,-10.276,5.585000000000001,74.06924898999999,-1.2738924016295516,0.5649135384560697,15.051529031962167,0.0,0.52,3.24163989,-0.28432790160692367,1.6753634198592797,1.7653828366674464,0.0,0.8280000000000001,1.8949618333333333,0.37609456161402666,1.6058809730217192,1.3659816250594294,0.0,1.103,2.707000273333333,-0.5686799292502396,1.5812768623213875,1.626894723084441,0.809,1.056,8.238332606666665,-0.15430177549500804,2.7397018033620846,2.959304384479569,-9.395,0.3360000000000003,3.8425598566666674,-1.005348056525224,3.2392386309915553,9.634618321448961,-11.021,1.9849999999999994,6.304085249999999,0.4136063938487741,1.2519146215351062,11.22879592120188,0.0,0.153,0.18188585999999995,1.5300416169475064,1.99622786135631,0.41998157102425343,0.0,0.175,0.7835388766666664,2.538686664133878,6.878421195507578,0.9040825183576996,0.0,0.552,0.8332604099999998,1.6024755519831633,2.448479810778868,0.8943973613556785,2
-0.222,1.698,32.05385572333333,-1.3535539029618842,5.5052801976094,5.547430951350363,-9.354,3.817,55.18647872666666,1.2203839203032465,2.50600802870978,11.005876970055589,-9.311,9.102,76.00938697666668,-1.005144744179612,0.5013346929465556,14.550940601899248,0.109,1.387,3.76178591,-0.26862438959295426,0.6944993447293641,1.9202724598348018,-0.108,0.986,2.8964482900000004,1.1658056350430703,1.0964887409103854,1.673125338998845,0.0,0.438,2.0451701233333335,-0.6844058195252826,3.1813484599102217,1.417153583772768,0.867,0.9159999999999999,5.276110473333333,-0.8764336456134906,1.5848642740504104,2.278421532552745,-9.342,0.31599999999999895,7.924627166666665,-1.490873188730277,4.5166261295827015,10.006830203416065,-12.268,1.7799999999999994,14.918682923333337,-0.9562498846719774,4.433052706639007,11.894651783049389,0.0,0.202,0.1377519933333334,1.0469998596836478,1.3064145954201534,0.36396334980324596,0.0,0.318,1.2183652099999998,2.1092355316292477,3.2755176944461875,1.1771131126616508,0.0,0.478,0.7862014066666664,1.6096506643423276,2.799921618424415,0.8688396860180824,2
-0.203,1.6300000000000001,28.756929093333337,0.7121641763213106,6.838362062415026,5.256969564302232,-9.499,2.8979999999999997,66.15759776,1.0301344527267238,1.101220945347034,12.018679875926475,-9.577,3.09,99.12905525000001,-0.841558029264376,-0.04220066822511148,15.579888891773267,0.0,0.323,6.273755326666667,-0.11851587895360412,-0.25090151868316424,2.4550526267271744,0.0,1.159,1.616822573333333,0.8140149422425196,3.6804884742442177,1.2703670178338227,0.0,0.532,2.499336456666667,-0.9881532089957553,2.0602256515657063,1.5563264182040992,0.871,1.0100000000000002,7.416838023333335,-1.3078288609644355,1.8199309471509748,2.747636067604296,-9.399,0.4410000000000007,7.980595000000004,0.9690855107008797,6.632179119815138,10.11661739713428,-11.717,2.228999999999999,8.402059156666665,0.3310341101485261,3.44206461824872,11.704436181209243,0.0,0.173,0.10577130666666666,1.8125788328861527,3.0001848434554166,0.3188160598213334,0.0,0.187,1.3943068933333331,2.6406716818871208,5.953434568767758,1.2124650098044065,0.0,0.315,0.7585018266666669,2.1389476893952617,4.6079301799923025,0.8533444790938768,2
-1.137,3.305,26.75852039333333,1.9984660789555477,4.518863720087246,5.095436063773149,-9.476,5.771000000000001,55.09929522666667,1.0851458632090245,1.95461383296184,12.258320929066917,-9.629,9.828,135.6100263766667,-0.39454980400659156,-0.5737035596112796,16.217109941046832,0.0,1.524,5.809857583333334,0.021284806019451787,-0.36835139948389806,2.368393936827233,0.0,1.57,3.4169951433333328,-0.6726433873246124,0.6163113138922469,1.8130961585089747,0.0,1.2049999999999998,2.038109843333334,-1.2004922095679216,2.310006862019927,1.401578124829294,0.848,2.84,21.991331456666668,1.96557995368768,7.798071455225953,4.633104315682953,-9.351,0.798,5.546360500000001,0.2815250496208773,4.583222961102063,10.030425516397598,-11.602,2.0310000000000006,6.922968593333336,0.8006690332489627,1.1714751025495476,11.316087346782012,0.0,0.313,0.19488633333333336,0.8999498077119747,0.7172826891376634,0.4325437781311852,0.0,0.239,1.8931227500000005,-0.6360209197800921,4.375713334055709,1.369728294224807,0.0,0.374,1.0161114933333333,1.8388714338473353,4.230501572777213,0.9878050212466021,2
-0.774,2.016,34.73615844333334,1.5131708966668598,3.220694305410542,5.780687222121605,-9.47,2.49,46.74628317666666,1.110605196137203,2.8166512079977784,12.138411477619302,-9.389,9.567,121.00539739,-0.29718101046162704,-0.3401451405820777,14.929549109065553,0.0,0.983,5.8166284600000004,-0.29341664389134253,-0.5115486821610293,2.3694915910380434,0.0,0.928,3.108474193333334,0.36915580615761906,1.356553506542558,1.74602127134809,0.0,0.67,2.8741339766666667,-1.3408497021453352,1.7947731464982883,1.6647578442524307,0.518,0.808,17.933863833333337,2.9824955331225653,11.630843528257747,4.222399677908286,-9.446,0.5370000000000008,7.016883343333332,-1.7076161974603374,4.804071120546665,10.408271954556147,-11.07,2.33,7.723901326666667,1.246390432242568,4.280193013782259,11.207746863665328,0.0,0.14,0.12033182333333332,1.4541880028324423,2.6059564745764874,0.3434457162347494,0.0,0.216,1.2774245000000002,-2.080845908222117,8.10753859821606,1.1094459337885736,0.0,0.406,0.6103485833333332,2.3473460517624174,8.45954668031377,0.7665080821491708,2
