accX1_median,accX1_iqr,accX1_var,accX1_skew,accX1_kurtosis,accX1_rms,accY1_median,accY1_iqr,accY1_var,accY1_skew,accY1_kurtosis,accY1_rms,accZ1_median,accZ1_iqr,accZ1_var,accZ1_skew,accZ1_kurtosis,accZ1_rms,gyroX1_median,gyroX1_iqr,gyroX1_var,gyroX1_skew,gyroX1_kurtosis,gyroX1_rms,gyroY1_median,gyroY1_iqr,gyroY1_var,gyroY1_skew,gyroY1_kurtosis,gyroY1_rms,gyroZ1_median,gyroZ1_iqr,gyroZ1_var,gyroZ1_skew,gyroZ1_kurtosis,gyroZ1_rms,class
-0.838,9.219,83.58857412333333,-0.9596593733313772,-0.24442083606311993,9.460367424154306,-11.005,9.911000000000001,24.954528010000015,-0.2360787594803469,-1.7146931561392016,14.932425752033726,-9.184,3.949,44.28983469333334,-0.9809913163071166,2.851011001842007,12.06496906585342,0.0,3.554,6.199531659999998,-0.11727031978311203,-0.6011748383438005,2.6205431269109076,-1.704,3.056,2.9183205933333327,-0.3571582517503724,-1.2547451976405637,2.425579980128464,0.0,4.357,7.834373976666666,-0.4957464990777552,-0.7265776121590326,3.131307579909709,4
-1.686,5.242,67.42202793999999,-0.9746002800299646,-0.30673673962676196,8.792306484648952,-10.114,9.907,33.01041226000001,0.08435428713448434,-1.253732432701974,14.301046540725613,-10.301,3.1720000000000006,27.110035750000005,-2.2877492238877988,5.134379658774376,13.290317045127253,0.0,1.1280000000000001,5.6622393733333345,0.03604042365670175,0.1553545742220881,2.3463641405374402,-1.964,3.849,3.2859640266666674,-0.17700620765768207,-1.5774468588942334,2.642885574518882,0.0,4.357,7.843698323333332,-0.34774063445654946,-0.7241208784948885,2.952870806520326,4
-2.292,7.981,65.05409045666666,-0.9816105663045248,-0.11446993476898903,8.81129091563773,-10.78,10.029000000000002,30.504673666666662,-0.02182108442212887,-1.2890797345677554,14.2328979030976,-10.901,6.347000000000001,23.016148956666655,-0.9919249234886579,-0.25356129125899196,14.527529682640473,0.0,1.898,5.339508509999999,0.2884590347512337,-0.2929272890134733,2.3040545392850404,-1.97,3.563,3.3723790599999997,-0.02298084553060004,-1.577359663187029,2.7236373106564686,0.0,4.185,7.55537619,-0.21465673477748595,-0.8586634123738577,2.8750095791144763,4
-1.912,5.144,67.46800102666666,-1.1615064953533936,0.12350507316319215,8.711144404726625,-10.004,9.965000000000002,35.44655357333334,-0.05235122191110671,-1.1170392581523367,13.678595812436305,-11.082,3.849,33.73393949,-1.7515498000266119,2.238613416940809,14.9526073472154,0.0,1.581,5.247935326666665,0.22507373197202682,-0.41749274297329997,2.2944868881734757,-1.537,2.5509999999999997,2.773295916666667,-0.40181753431358247,-1.339661399721424,2.5137368438243493,0.0,4.17,7.17266644,-0.31375522016178964,-0.698158597327124,2.8687274460987053,4
-2.205,4.9079999999999995,59.117990606666666,-1.090441284069519,0.47044856587113726,8.017916090855529,-10.035,10.037,33.972140040000006,-0.01002859674159674,-1.3228154153012912,14.12771645383641,-11.332,5.366000000000001,48.26536249,-1.2823007509490856,0.3041484773341203,16.05299534292588,0.0,2.642,7.008889249999999,0.16277519783691602,-0.654928893669164,2.5986765708721817,-2.377,3.8360000000000003,3.3728654100000006,0.04098460920533336,-1.5574544943706183,2.765553615462915,0.0,3.81,7.4153274399999995,-0.2871241034690683,-0.8519140817820738,2.823638418778155,4
-2.181,6.906000000000001,66.55704625666665,-0.9232158620471689,0.22379854266728083,8.377770326286106,-10.441,10.007000000000001,32.32196639000001,-0.05374891665550224,-1.3413296240738237,14.047482943217977,-11.046,6.517000000000001,41.28902293999999,-1.4258464604216885,0.8508902678005725,15.64127420384925,0.0,3.1950000000000003,7.080920673333332,-0.03967521809723477,-0.6306557489194735,2.6232535828623202,-1.763,3.351,3.0610800566666665,-0.3343269724832042,-1.341147846428188,2.4850781798567225,0.0,3.4749999999999996,7.133568123333333,-0.3043692698257684,-0.6906234181906563,2.7971933004352776,4
-2.096,8.676,67.98667612333334,-0.9673653750494943,-0.17895075681430006,8.666109519271032,-10.116,10.012,36.78425091,0.04293403505369162,-1.2118454308167084,14.098477232665946,-11.174,4.225,35.543274749999995,-1.7034176987233283,2.1134781486798273,14.8999622684086,0.0,3.4379999999999997,7.532125693333334,0.076415050378977,-0.8050275492946533,2.702158492760926,-1.969,3.495,3.268313773333333,-0.016854221068258592,-1.3068625116895027,2.637543402486488,0.0,3.336,7.386897776666668,-0.31815578553225615,-0.8011986255866042,2.854909777908927,4
-2.199,6.604,79.19010882666667,-0.8151522266281276,-0.12081689908225757,8.905399395872147,-10.007,9.984,29.06068516666667,-0.10595091241638588,-1.5556138925873204,14.678258846334602,-10.392,6.451999999999998,27.53669801,-1.2729824875204487,0.5868649163318085,14.20375302376101,0.0,3.047,7.001435706666665,-0.21663341545489168,-0.46669268327240543,2.6833164032592207,-1.893,3.676,3.0541051666666665,0.018836685845609692,-1.5671752903709055,2.7377529837441505,0.0,3.701,7.959512539999999,-0.3464843097204589,-0.7236609687280651,2.901573125047859,4
-1.803,4.515000000000001,58.235978500000016,-1.2392961614339073,0.9792435232876424,7.78103671241821,-10.813,9.935,28.857105123333337,-0.18009645962752496,-1.6172299004800976,14.679030406671961,-10.581,7.379999999999999,24.725788940000005,-1.2503610365853917,0.3760503614022346,14.069708382194706,0.0,1.468,7.346061426666665,0.12243830647046335,-0.5516785766587406,2.66106790593551,-2.161,3.5709999999999997,3.5074405399999997,0.02619048067011803,-1.5459076637167068,2.726769253163898,0.0,3.193,7.546648693333332,-0.17138811577623034,-0.8071318702704069,2.7939154461078455,4
-1.371,5.287,64.26171909333331,-1.1440316750641866,0.5192706973541692,8.043188166392726,-10.866,9.889000000000001,25.80024857666668,-0.20308803913995027,-1.669365120366922,14.831967440633088,-10.997,4.895,27.485065239999997,-1.8363014663211035,3.021834386055068,14.534589155528272,0.0,2.73,7.490436939999999,0.18303703676481906,-0.7811995635166928,2.7012847017669204,-2.569,3.388,4.2961461766666655,0.6832533368763758,0.0042282160907181066,2.95784796093376,0.0,3.507,6.511096916666666,-0.2637350338890811,-0.7491478315935645,2.7591681500046352,4
