accX1_median,accX1_iqr,accX1_var,accX1_skew,accX1_kurtosis,accX1_rms,accY1_median,accY1_iqr,accY1_var,accY1_skew,accY1_kurtosis,accY1_rms,accZ1_median,accZ1_iqr,accZ1_var,accZ1_skew,accZ1_kurtosis,accZ1_rms,gyroX1_median,gyroX1_iqr,gyroX1_var,gyroX1_skew,gyroX1_kurtosis,gyroX1_rms,gyroY1_median,gyroY1_iqr,gyroY1_var,gyroY1_skew,gyroY1_kurtosis,gyroY1_rms,gyroZ1_median,gyroZ1_iqr,gyroZ1_var,gyroZ1_skew,gyroZ1_kurtosis,gyroZ1_rms,class
-6.274,3.8060000000000005,5.999631976666666,-0.5030747483031781,0.3422657461726839,6.3114143803112785,-8.81,11.001,53.50938808333333,0.006115322005632737,-1.2158208585583599,9.069873196467523,-8.652,2.434000000000001,28.098896739999997,-0.8750882791144997,0.7594200664798296,11.173786867485884,2.036,2.606,1.75325924,-0.1888393234049973,-1.7230662682056492,1.969903561091253,-0.136,1.397,0.70616986,-0.1494904613684974,-0.5317800844379685,0.9260655052424747,0.352,1.88,1.5427618333333335,1.0882265865864855,-0.2491628666679695,1.557384538256368,7
-2.219,2.443,6.13933741,-1.19746376648316,1.350853888636081,3.7111404985529717,-9.603,11.068999999999999,35.10034952333333,0.3909516217861718,-1.2821714133042166,8.840913993473752,-9.404,7.8870000000000005,34.34428877333334,-1.1339882747964383,0.09289317648012396,13.863278757927361,-0.175,1.53,1.8183316066666668,0.4614149325277707,0.6190252080476739,1.3907417876802293,-1.137,3.104,2.6886728433333342,-0.3988519468557459,-1.2458560476093725,2.2494695374687783,-0.171,1.933,1.7069270833333334,-0.8222111021653216,-0.40033430622240207,1.4877893802551487,7
-3.179,3.213,12.842307459999995,-2.1572307742251913,5.433992930849074,5.414535152716251,-9.606,10.596,51.110781059999994,-0.23923333154293586,-1.056500986333189,9.944865443031395,-12.215,6.163,30.68387586,-1.127367432093084,0.0335620589725405,14.897686635179301,0.0,2.26,2.4612247733333334,0.00017026169835995027,-0.9663022121638623,1.7222461728800562,-0.472,0.971,1.6591334599999998,1.6781237197859855,3.9523884019920823,1.3077557570127536,0.79,3.112,2.97113929,0.5592947562942296,-1.18598963081889,2.2548193275737196,7
-2.746,3.618,11.773146756666664,-1.7065631838664348,3.4449070143415454,5.463299951494518,-9.608,9.384,43.135795859999995,-0.16466304788596764,-1.033961465899272,9.67611359379374,-10.69,6.648,35.18330884,-1.1869167976205228,0.2548705072588944,14.17373209285402,0.0,1.943,1.7870866933333334,0.3809080629865431,-0.7307574551772302,1.5385206920935448,-0.139,0.7470000000000001,1.26688716,0.9550316030910986,0.839783670653274,1.1029207949803106,1.556,2.732,3.128607840000001,0.3533444115793585,-1.2083395761040323,2.325366147513118,7
-3.24,4.048,10.998836776666666,-1.5127759939611383,2.591900783208345,5.344431741541845,-9.547,5.228,31.863454583333336,-0.34636319375587243,-0.5961936247099544,10.211294670118967,-10.852,9.386999999999999,32.810828390000005,-0.7659134858114847,-1.0017345882805726,14.832629627952016,0.673,2.288,2.2375297266666663,0.5670019050737034,-0.8786682763004952,1.8261014758221956,0.0,1.238,1.4704200400000003,-0.5874218467640091,0.32477538198760936,1.188179784376085,1.036,2.739,3.0572491900000003,0.47269729771691604,-1.3178585497498034,2.368326219083849,7
-3.03,3.201,15.81620969333333,-2.2304571004294274,5.224268531855408,6.024839343916151,-9.539,10.465,46.415492500000006,-0.17302481578897416,-1.0755097940375398,9.632999316931357,-12.124,7.305,29.950234589999994,-0.9822614820697093,-0.09491687551111205,14.271217976052359,0.19,2.313,1.6825791566666668,0.41898657525526706,-1.2756102256605049,1.512701728696044,0.0,1.115,2.2513363400000004,0.8409861610330724,0.26403513113480104,1.470895455156484,0.701,2.921,2.90190576,0.5575448270805157,-1.21003909712727,2.219846913640668,7
-3.706,3.8739999999999997,18.56733362333333,-2.2900976944879345,5.862978319279373,6.302968719579687,-9.669,11.068,49.91719406000001,-0.10386919486330934,-1.0640120686446464,9.7284174355339,-12.092,5.73,19.47851005666666,-1.096084521360166,0.253335023941744,14.163128991857697,0.0,2.048,2.1247566566666665,-0.301342229150693,-0.6239162343321945,1.565192422675244,-0.216,0.865,1.863838406666667,1.8017239040117088,3.696445684821194,1.3540813121818054,1.164,2.897,2.7233479233333333,0.4442752533968744,-1.28417222175836,2.2576100903388965,7
-5.186,4.6530000000000005,8.916269940000001,-0.5740266176129927,-0.6028229306098858,5.615582680363633,-9.591,11.225,47.69670095666668,-0.0204180704868522,-1.2099816006998818,9.49938183673022,-9.472,4.299999999999999,20.994290656666667,-1.5961806901204663,1.8987189098875499,12.132521390049142,0.232,1.864,1.3870254999999998,0.3808392898941046,-1.1086335400946166,1.366731224491487,0.124,1.097,1.0327325900000002,1.2461016288218176,2.261870192993121,1.0068543092225408,1.263,2.18,2.6352347899999997,0.5827066913904938,-0.9150479385146935,2.129552694816449,7
-2.592,3.349,9.311362473333336,-1.347860056860335,1.6566090272249019,4.556056610710626,-9.596,12.041999999999998,56.73095358333333,-0.0636615650410753,-1.1681164180360553,9.9437723525833,-10.641,4.433999999999999,22.990425490000007,-1.0664806835252276,-0.08025376843300425,13.660862214369926,0.196,2.133,1.7625895100000004,0.21939349543829867,-1.18166962762287,1.5154408863429811,0.0,1.124,1.1628324933333334,0.7384652327185605,1.034395364041644,1.0663171010539032,0.621,2.914,3.0194053266666665,0.6708155351213673,-1.0976084999355449,2.218960522406832,7
-3.953,3.937,8.445716940000002,-1.2878150968602076,1.3817709593480982,5.513437711627837,-9.401,11.824,60.80194566000001,0.10500512715308273,-1.187497654726373,9.593943316488794,-11.095,5.577999999999999,22.550186493333328,-0.7305399229540283,-0.41862404273132814,12.920726233459169,0.277,2.052,1.5800505733333334,0.015375233486378013,-0.930865711806296,1.4624642217845878,0.0,1.263,1.340062743333333,1.4758546461969093,3.0420176565759967,1.1350723324969207,0.883,2.362,2.534919833333333,0.6898153191050045,-0.9143448575384587,2.0947379406503335,7
