accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1
-1.598,-17.127,-15.025,0.19,-4.222,4.357
1.672,-19.928,-15.661,-0.888,-2.203,4.357
-0.376,-19.928,-22.353,4.441,-4.354,4.333
-0.74,-19.217,-28.459,0.518,-3.538,3.539
-0.246,-19.726,-17.08,-3.095,-1.26,4.357
2.179,-17.53,-13.14,-2.617,-1.441,4.357
2.958,-15.285,-11.78,-2.789,-0.516,4.251
9.644,-10.942,-5.211,-2.815,-2.34,1.022
3.864,-9.561,-8.901,-0.665,-1.968,-3.653
1.853,-16.752,-7.371,0.0,1.334,-4.374
0.926,-19.928,-13.106,0.0,1.347,-4.374
-4.333,-19.928,-11.428,1.305,4.376,-4.374
-10.939,-10.685,-14.61,0.992,2.046,-3.053
-3.313,-8.604,-11.824,-1.308,1.615,1.027
-3.24,-11.031,-10.578,-0.167,0.89,0.726
-2.684,-14.025,-13.386,0.0,-2.205,1.842
-0.757,-14.449,-14.028,-1.293,-2.931,2.994
-0.258,-19.928,-13.504,-2.659,-1.912,4.08
1.725,-19.928,-10.931,-1.597,-2.805,4.289
1.414,-13.489,-13.615,-0.9,-1.906,3.499
1.512,-9.662,-10.787,-1.601,-1.049,2.725
5.714,-6.032,-7.766,-1.009,-0.696,0.892
3.616,-7.248,-8.861,0.0,0.105,-2.261
3.586,-17.706,-10.419,0.985,1.326,-4.237
2.431,-19.928,-14.737,4.174,4.376,-4.374
-7.797,-17.675,-20.636,2.556,4.376,-4.374
-4.837,-12.967,-12.479,-3.235,1.397,0.153
-8.32,-13.402,-10.249,-3.142,2.812,-0.86
-10.463,-15.479,-8.894,-1.743,0.735,1.044
-5.307,-19.928,-12.239,-2.359,-2.03,3.536
0.0,-19.811,-14.534,-2.333,-2.933,4.175
1.975,-15.014,-11.401,-2.652,-2.375,3.424
1.275,-10.707,-10.185,-1.313,-0.864,2.297
2.228,-8.024,-9.966,-0.638,-0.623,1.528
4.143,-9.344,-10.222,0.935,0.124,-0.227
6.81,-16.65,-8.776,1.977,1.299,-2.04
1.444,-19.928,-15.256,4.441,1.196,-4.374
-5.057,-19.928,-14.115,0.662,2.479,-4.374
-5.227,-16.043,-14.792,4.093,1.826,-3.102
-2.764,-10.605,-11.032,-2.452,1.787,-0.489
-0.784,-10.693,-10.463,0.115,2.057,-1.102
-4.676,-8.415,-15.567,0.609,2.866,-1.03
-6.837,-13.06,-12.783,-1.742,-0.945,0.104
-3.795,-18.265,-12.563,-1.415,-2.85,3.045
-0.478,-17.665,-14.116,-1.331,-4.354,3.989
1.598,-19.928,-14.016,-1.794,-2.266,4.357
3.163,-19.928,-13.93,-1.136,-0.701,4.357
2.91,-12.657,-13.022,-2.731,-1.096,3.47
3.955,-8.202,-9.261,-2.179,-1.944,1.622
4.823,-6.692,-9.311,-0.981,-2.09,-0.701
4.26,-13.411,-9.858,-0.696,-0.866,-3.353
1.689,-19.928,-10.197,-0.441,0.314,-4.374
-0.739,-15.09,-15.95,0.0,-3.121,4.214
1.712,-19.928,-14.467,-2.744,-1.495,4.357
1.153,-19.928,-10.234,-2.801,-1.9,3.769
0.85,-13.692,-13.757,0.348,-1.682,3.867
1.824,-9.519,-11.934,-1.312,-1.106,3.05
4.014,-5.893,-9.066,-1.141,-0.972,1.01
2.855,-6.762,-9.284,-0.43,-0.351,-1.602
3.117,-16.146,-9.675,-0.186,0.527,-3.748
