accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1
-1.611,-4.467,-5.508,0.277,0.254,-0.345
-3.317,-3.894,-4.17,-0.536,1.037,0.36
-4.946,-7.905,-0.261,0.248,2.224,2.294
-5.536,-6.783,4.326,0.987,2.731,2.814
-10.644,-2.41,7.715,1.407,3.971,3.298
-5.725,2.75,5.59,1.931,3.331,4.393
3.688,2.264,2.929,2.84,3.456,4.393
8.001,11.401,-15.786,4.431,0.78,3.328
5.867,10.969,-26.99,0.577,-1.102,-1.035
0.851,-15.334,0.265,-4.3,-3.601,-2.851
-8.432,-1.222,9.106,-1.061,-1.382,-1.043
0.66,1.646,-4.348,1.659,-0.385,2.206
-0.624,-10.398,-9.074,0.0,-0.152,0.0
-0.424,-10.425,-9.203,0.0,0.0,0.0
-0.418,-10.291,-9.509,0.0,0.0,0.0
-0.432,-10.277,-9.625,0.0,0.0,0.0
-1.131,-10.292,-9.435,0.496,-1.551,0.0
-0.663,-10.304,-9.017,0.0,-0.168,0.177
-1.704,-10.931,-7.415,0.625,-0.487,0.702
-2.625,-11.112,-5.776,1.504,-2.426,0.924
3.007,-11.322,-2.91,2.269,-2.788,0.986
6.426,-12.096,1.1,2.357,-1.541,-0.487
7.035,-10.618,0.539,2.704,-0.844,-1.991
1.52,-8.942,-2.149,1.773,-0.149,-3.591
-3.554,-6.166,-4.767,0.729,-0.176,-2.161
-2.462,-4.803,-5.023,0.251,0.0,-0.513
-4.922,-4.381,-4.287,-0.835,0.651,0.0
-3.307,-7.34,-2.452,-1.029,1.319,2.376
-3.099,-8.128,3.139,0.23,2.239,2.946
-6.904,-6.276,8.874,1.22,3.461,3.201
-7.803,-2.412,9.106,1.844,3.628,4.114
-3.029,1.435,4.796,2.592,2.876,4.393
1.172,4.552,-1.792,3.73,1.508,4.201
5.497,7.763,-17.248,4.431,-0.195,3.052
4.425,4.887,-17.927,-1.556,-2.142,-0.947
-0.746,-15.326,9.106,-4.3,-3.416,-3.079
-11.385,5.78,0.8,-0.251,-0.134,-1.561
0.362,-10.878,-4.469,1.869,-2.034,0.588
1.902,-12.241,-1.55,3.765,-2.972,0.347
4.157,-10.602,-1.491,3.451,-1.705,-0.875
3.354,-9.253,-0.402,1.926,-0.622,-2.09
-2.041,-6.18,-3.989,1.027,-0.265,-1.831
-3.349,-5.16,-4.643,0.168,-0.289,-0.819
-1.085,-5.257,-4.312,-0.171,0.28,-0.458
-2.821,-3.818,-4.034,-0.453,0.892,0.602
-3.442,-6.724,-0.229,-0.13,1.935,1.762
-5.848,-8.905,6.932,0.954,2.525,2.667
-10.131,-7.533,9.106,2.059,3.342,3.428
-6.637,-4.643,9.015,2.885,3.051,4.393
3.336,1.146,-1.402,3.687,2.852,4.393
5.41,6.593,-13.86,4.431,1.202,3.647
6.162,10.358,-23.558,0.882,-1.06,0.461
4.119,-6.404,-5.963,-4.3,-3.723,-2.242
-3.519,-6.428,9.106,-2.62,-2.445,-2.355
-11.103,3.566,1.478,0.432,0.152,0.794
-0.21,4.195,-7.273,-0.113,0.0,1.153
-1.963,3.933,-6.263,-1.014,0.345,0.251
-1.606,1.203,-5.15,-1.254,0.642,0.238
-0.848,-1.144,-4.803,-2.656,1.332,-1.093
-2.309,-4.299,-2.082,-3.11,0.183,-1.476
-4.138,-7.666,-2.266,-4.3,0.781,-2.555
-7.307,-11.659,-2.021,-3.524,1.398,-3.392
-0.891,-10.321,-9.017,0.0,0.0,0.0
-1.022,-10.399,-9.034,0.0,0.101,0.0
-0.93,-10.35,-9.051,0.0,0.0,0.0
-0.779,-10.298,-9.288,0.0,0.0,0.0
-0.878,-10.151,-9.436,0.0,0.0,0.0
-0.933,-10.305,-9.272,0.0,0.0,0.0
-1.326,-10.303,-8.941,0.137,-0.213,0.136
-1.311,-10.667,-7.304,0.483,-1.046,0.2
0.477,-11.47,-3.754,1.787,-1.776,0.662
6.021,-11.666,-1.046,3.326,-1.824,0.0
4.131,-12.403,1.538,4.053,-0.701,-1.797
-0.216,-10.067,-2.222,3.446,-0.584,-2.293
-3.795,-6.323,-6.381,1.628,-0.663,-1.174
-1.85,-4.013,-6.613,0.669,-0.503,0.0
-1.086,-2.96,-6.897,-0.203,0.0,0.0
-5.201,-4.625,-4.741,-0.962,1.106,1.161
-4.107,-8.437,-0.103,-0.123,1.86,2.525
-6.556,-7.653,4.93,0.692,2.446,2.935
-9.375,-4.182,9.106,1.748,3.13,3.189
-5.572,0.0,9.099,2.403,3.95,3.788
-1.987,2.136,2.444,3.529,2.115,4.393
0.0,5.104,-8.231,4.315,1.435,3.634
7.423,9.655,-24.282,3.816,-0.827,2.381
9.173,-7.972,-12.427,-4.3,-4.354,-2.336
-3.493,-5.402,9.106,-1.93,-3.373,-2.01
-0.463,-10.256,-9.899,0.0,0.0,0.0
-0.561,-10.376,-9.885,0.0,0.0,0.0
-0.634,-10.398,-9.979,0.0,0.0,0.0
-0.655,-10.523,-10.015,0.0,0.0,0.0
-0.661,-10.514,-10.008,0.0,0.0,0.0
-0.852,-10.712,-10.3,0.0,-0.122,0.0
-1.763,-10.907,-8.513,0.502,-0.637,0.471
-1.977,-10.899,-5.561,2.032,-2.494,0.687
1.443,-11.422,-0.847,3.014,-2.526,0.867
6.484,-11.62,1.371,4.368,-1.784,0.0
3.464,-9.853,0.467,3.135,-1.057,-2.344
-1.01,-7.486,-4.734,2.029,-0.867,-2.588
-3.586,-7.065,-3.942,0.27,-0.663,-1.44
-0.475,-3.981,-5.301,0.157,0.0,-0.47
-2.108,-3.087,-5.926,-0.648,1.059,-0.194
-4.891,-6.715,-0.553,-0.155,1.696,1.733
-4.235,-8.668,3.272,0.355,2.108,2.793
-5.997,-3.452,6.363,1.058,3.494,2.534
