accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1
-5.19,-2.012,-17.302,0.662,0.177,0.494
-2.512,-1.872,-16.622,0.719,0.0,0.126
-3.578,-3.021,-13.803,1.321,-0.433,0.138
-4.139,-5.823,-11.372,1.934,-3.17,0.0
-3.888,-10.886,-12.062,3.413,-4.355,-1.377
-5.168,-13.792,-13.305,2.724,-3.775,-3.773
-7.092,-14.013,-9.807,0.564,-1.775,-3.414
-4.236,-13.002,-9.362,0.383,-0.863,-2.443
-4.627,-10.851,-10.39,-0.443,1.932,-1.388
-2.66,-9.747,-9.438,-1.009,2.164,0.185
-0.766,-9.444,-9.389,-0.812,0.395,-0.19
-0.686,-9.64,-9.128,-0.546,0.108,-0.177
1.526,-9.96,-4.777,0.124,2.25,0.0
-0.747,-9.419,-8.908,-0.148,-0.526,0.229
-0.462,-9.414,-10.068,0.306,-0.89,0.177
-4.072,-10.308,-13.473,-4.294,2.499,1.31
6.327,-15.805,8.33,-1.898,2.085,0.0
-1.142,-3.164,-11.728,-1.45,-0.576,0.965
-1.661,-6.434,-14.314,4.436,2.278,-1.139
-4.198,-12.028,-23.918,4.436,1.481,-0.405
-0.726,-17.308,-26.975,3.476,1.116,0.161
1.585,-16.989,-24.378,-3.287,0.0,-0.605
-1.658,-13.466,-20.817,-4.294,-0.184,-0.873
-11.744,-15.25,8.33,-4.294,-4.355,-1.921
-2.173,-0.39,-10.285,-3.68,-0.878,0.529
-2.791,-5.046,-7.202,1.754,-1.79,-0.87
-2.787,-7.859,-13.305,3.9,-2.298,-1.031
-4.173,-11.921,-12.948,3.626,-3.072,-2.373
-5.421,-14.617,-11.727,2.62,-3.39,-3.46
-4.93,-15.176,-9.708,0.737,-3.303,-2.795
-3.941,-13.145,-11.54,0.0,-0.35,-3.373
-5.387,-10.776,-9.723,-1.645,1.729,-0.798
-2.841,-9.707,-8.416,-1.153,1.382,1.014
1.557,-9.561,-8.788,0.0,2.08,0.872
-1.849,-9.499,-9.406,0.0,0.516,-0.494
1.404,-9.651,-5.172,-0.305,1.459,0.306
0.353,-8.795,-8.229,0.622,0.0,0.0
0.378,-9.205,-8.988,-0.39,-0.478,0.416
0.147,-9.588,-8.943,0.0,0.282,-0.137
-1.312,-19.298,-19.14,-4.294,3.472,2.289
-1.188,-19.298,-12.618,-4.294,-0.412,1.323
-0.855,-16.957,-8.471,-4.294,-1.521,1.258
0.0,2.029,-7.183,1.381,-1.021,0.661
-0.322,0.297,-6.125,1.893,1.596,-0.81
-5.682,-6.981,-27.152,4.436,2.924,-2.137
-2.73,-12.36,-24.606,3.046,1.584,-0.89
-1.571,-13.514,-27.607,-0.79,-0.32,-0.362
-4.514,-9.537,-22.118,-4.294,0.0,-0.545
-8.026,-12.468,8.33,-4.294,-4.355,0.605
-1.942,-2.614,-10.904,-3.381,-2.033,1.789
-3.106,-6.146,-11.399,3.998,-1.379,-1.511
