accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1
-3.167,-12.271,-2.167,0.0,-0.624,0.0
4.754,-17.503,1.174,-3.173,-2.586,0.569
4.864,-12.588,-4.0,-0.36,4.103,-1.478
-6.76,-7.24,-12.969,0.734,4.375,2.448
3.863,2.658,-26.446,1.211,2.631,3.19
9.081,4.652,-30.895,-3.48,1.714,1.081
6.545,-14.629,-25.902,-4.294,1.983,-2.215
-7.604,-19.298,-12.709,-4.294,-1.83,-4.373
-7.692,-19.298,-1.509,-0.241,0.232,1.09
0.565,-19.298,-17.764,4.436,0.189,0.559
-0.326,-9.697,-10.288,0.0,0.147,0.0
0.594,-8.742,-10.876,-0.171,0.41,-0.139
-1.191,-10.251,-9.903,0.185,0.126,-0.146
-0.516,-9.231,-10.499,0.0,0.0,0.14
0.0,-9.433,-10.385,0.135,0.0,0.0
-0.899,-9.44,-10.276,0.0,0.0,0.0
-0.435,-9.48,-10.227,0.0,-0.24,0.0
0.0,-9.467,-10.501,0.0,-0.164,0.0
-0.437,-9.588,-10.109,0.0,0.0,0.0
-0.844,-11.213,-10.061,0.0,-0.177,0.231
-3.65,-11.108,-1.452,1.84,-2.88,1.244
2.181,-5.395,-9.534,2.104,0.822,1.103
1.642,-7.824,-4.005,0.11,-0.663,0.0
-2.108,-8.838,-6.698,0.116,0.0,-1.826
-4.263,-10.754,-8.034,0.805,-0.44,-0.926
-3.289,-16.887,-3.843,-0.738,-1.143,0.128
-1.697,-12.31,-8.075,-0.822,0.869,1.346
0.0,-3.498,-15.073,-1.787,3.881,3.163
3.995,5.391,-13.66,-0.335,0.651,3.614
14.667,15.309,-30.895,-4.294,2.148,0.521
2.028,-19.298,-28.663,-4.294,2.786,-4.373
-18.209,-19.298,-2.926,-1.706,-2.394,-2.825
5.345,-19.298,-13.918,2.27,0.467,1.868
1.445,-0.413,-30.895,4.436,0.856,0.649
1.521,15.941,-30.895,0.45,0.343,1.709
7.766,6.485,-30.526,-4.019,1.101,-0.58
-0.769,-8.844,-10.793,0.269,-1.221,-0.109
-0.222,-9.414,-10.823,0.464,-0.607,0.172
-0.754,-9.359,-9.311,0.0,0.146,0.0
-0.335,-9.676,-9.052,0.175,-0.187,0.124
-0.576,-9.303,-9.947,0.117,-0.329,0.0
-0.215,-9.483,-8.964,0.109,-0.505,0.0
0.0,-9.354,-9.443,0.0,-0.108,0.0
-0.319,-9.348,-9.175,0.0,0.232,0.0
-0.776,-9.669,-8.975,0.0,0.0,0.0
-0.979,-10.787,-7.446,0.0,0.0,0.187
0.499,-10.692,-3.942,0.201,-0.754,0.625
2.28,-7.934,-7.272,1.811,0.334,-0.202
-1.963,-5.883,-10.09,0.607,-0.853,0.329
-1.598,-5.455,-7.412,0.203,-1.036,0.139
-0.222,-10.986,-1.992,-1.538,-2.293,0.16
1.284,-19.298,3.129,-1.118,-1.917,-0.577
0.922,-15.907,-4.035,1.556,2.471,-0.416
0.0,-6.875,-18.901,1.991,4.375,1.495
-2.679,-1.378,-18.669,-1.726,4.375,3.371
10.478,14.865,-30.895,-2.406,-0.125,2.244
10.593,-0.929,-30.895,-4.294,2.403,-1.471
-20.381,-19.298,-17.34,-3.88,-2.196,-4.373
-6.17,-19.298,-5.209,0.144,0.0,2.19
2.94,-8.563,-16.514,4.436,0.118,1.993
-0.371,-9.372,-9.552,-0.124,0.247,-0.15
-0.299,-9.556,-9.726,0.0,0.221,0.0
-0.203,-9.518,-9.386,0.0,0.0,0.0
-0.244,-9.464,-9.729,0.0,-0.184,0.0
0.0,-9.499,-9.656,0.145,-0.3,0.0
0.0,-9.289,-9.529,0.0,0.0,0.0
0.199,-9.628,-9.577,0.0,0.0,0.0
-0.103,-9.409,-9.727,0.0,0.0,0.0
0.0,-9.499,-9.495,0.0,0.132,0.0
-0.863,-11.588,-7.118,0.175,-0.324,0.382
0.417,-8.69,-5.604,0.63,-0.685,0.799
-1.449,-5.721,-8.084,2.089,-0.239,-0.15
1.521,-7.298,-11.005,0.199,-1.385,0.0
-2.021,-11.311,-2.483,0.0,0.0,-0.482
-1.239,-12.412,-5.652,0.163,0.585,-0.644
5.478,-19.298,1.536,-2.876,-2.871,2.701
-1.213,-10.491,-11.174,3.414,4.375,0.201
-3.723,12.786,-30.895,3.504,1.154,1.978
3.227,2.83,-30.895,-4.294,1.198,2.164
-0.863,-19.298,-9.192,-4.294,1.78,-3.563
-15.77,-19.298,5.122,-0.688,0.346,0.373
-2.204,-19.298,-13.99,4.436,0.92,2.222
1.797,-0.371,-30.895,4.436,-0.852,2.494
18.844,9.077,-30.895,-4.294,0.99,-0.178
3.345,-19.298,-26.094,-4.294,1.101,-4.373
